#CODE;RUSSIAN;x
EVTDESC69071;Меня передернуло от неожиданного прикосновения к плечу. Теперь [From.GetTitledFirstName] ни за что не поверит, что слух о моей трусливости - преувеличение.;x
CANNOT_CHANGE_ANOTHER_LAW;$RULER$ не может менять законы государства $TITLE$ до $DATE$;x
LOADING_TIP_29;Участвуя в битве, Вы получите больше престижа как союзник, чем как основной участник;x
LOADING_TIP_30;Если зажать Shift во время раздачи приказов, можно указать несколько точек маршрута;x
alert_allies_not_called_in_instant;§YМы можем призвать союзников§!;x
alert_allies_not_called_in_delayed;Мы можем попросить следующих союзников поддержать нас :\n$LIST$;x
alert_vassal_levies_raised_long_instant;§YОполчение наших вассалов слишком долго в строю§!;x
alert_vassal_levies_raised_long_delayed;Следующие вассалы расстроены использованием их ополченцев:\n$LIST$;x
alert_owns_wrong_settlement_type_instant;§YНеверный тип владения в вотчине!;x
#alert_owns_wrong_settlement_type_delayed;Следующие владения не принадлежат к нужному типу:\n$LIST$;x
PREV_PROVINCE;Переключится к предыдущему владению;x
NEXT_PROVINCE;Переключится к следующему владению;x
OUTLINER_BUTTON_CONFIG;Открыть настройку категорий планировщика;x
OUTLINER_BUTTON_LOCK;Вкл./Выкл. автоматическое скрытие планировщика;x
OUTLINER_BUTTON_TOGGLE;Показать/Скрыть планировщик;x
opinion_increased_authority;Поднял[___] авторитет Короны;x #[From.GetEndA]`
ALL_DE_JURE_VASSALS;Все де-юре вассалы;x
ALL_DE_JURE_VASSAL_TITLES;Все титулы де-юре вассалов;x
NOT_WHILE_HOSTILE;Они - наши враги!;x
d_capua;Капуя;x
d_capua_adj;Капуэз[];x
AI_WE_HAVE_TOTAL_VICTORY;Это - полная победа;x
AI_GOOD_FOR_US;Мне нравится к чему Вы клоните;x
AI_WE_HAVE_WON;Мы выиграли войну;x
AI_WE_ARE_WINNING;Мы побеждаем;x
AI_WE_ARE_STALEMATE;Еще не ясно кто победит;x
AI_WE_WONT_GIVEUP_YET;У меня все еще есть армии и земли...;x
AI_WE_ARE_ACCEPTING_WHITEPEACE;Я приму Ваше предложение Белого мира;x
AI_WE_ARE_BEATEN;Мы проиграли эту Войну...;x
ATTACKTHEM_LOG;Мы атаковали врага в округе $PROVINCE$;x
ATTACKUS_LOG;Наши силы в округе $PROVINCE$ атакованы врагом;x
SIEGEUS_LOG;Наши владения в округе $PROVINCE$ осаждает враг;x
SIEGETHEM_LOG;Мы осадили владения врага в округе $PROVINCE$;x
CONFIRM_DISBAND_DESC2;Так как в нашем родном округе находится армия врага, только $NUM$ из $TOTAL$ ополченцев вернутся домой;x
CONFIRM_DISBAND_DESC5;Так как мы находимся не на дружественной территории, только $NUM$ из $TOTAL$ войск доберутся домой;x
CONFIRM_DISBAND_DESC3;Так как наш флот находится не в дружественном порту, только $NUM$ из $TOTAL$ кораблей доберутся домой;x
RULER_STEWARDSHIP_BONUS;Управление (навык);x
EVTDESC3525;Как же надоели эти льстецы, которые без конца расспрашивают, как мне удается придерживаться обета безбрачия. Совсем не хочется сегодня об этом говорить.;x
EVTOPTA3525;Может быть завтра?;x
EVTOPTB3525;... или никогда!;x
EVTOPTC3525;Только страх перед гневом Господним заставляет меня держаться!;x
EVTDESC3530;Жизнь праведника трудна, но после смерти моя душа не будет долго томиться в Чистилище. А вот один из моих придворных напротив утопает в похоти и распутстве. Сомневаюсь, что Святой Пётр откроет ему Врата Рая.;x
EVTOPTA3530;Мой долг, как истинного христианина - помочь!;x
EVTOPTB3530;Человек сам отвечает за свои грехи. Никто ему не поможет.;x
EVTOPTA3531;Что!? Опять!?;x
the_flagellant;Флагелланты;x
the_flagellant_desc;Флагелланты практикуют умерщвление плоти путем самобичевания;x
EVTDESC3535;Каждый день через [Root.Location.County.GetAdjective]ские земли шла процессия Флагеллантов. Они несли кресты, пели и молились, истязая себя плетьми. Так они просят прощения у Господа за свои грехи и верят, что их раскаяние будет услышано.;x
EVTOPTA3535;Я пойду с ними и Господь простит мои грехи!;x
EVTTOOLTIP3536;присоединиться к Флагеллантам;x
EVTOPTB3535;Может есть менее болезненный способ отпущения грехов?;x
EVTDESC3536;Мы прошли через деревню, и после каждого шага удар плетью рассекал мою спину. Я - [Root.GetTitle], но необходимо преодолеть стыд и унижение и двигаться дальше.;x
EVTOPTA3536;Я заслуживаю это.;x
EVTTOOLTIP3537;[Root.GetTitledFirstName] пытается искупить свои грехи;x
EVTDESC3537;Я знаю, что [From.Location.GetName] - место, где проходят шествия Флагеллантов, но было сюрпризом узнать, что в них участвуют мои придворные. Никогда бы не пришло в голову, что кто-то из дворян станет истязать себя плетью, распевая молитвы. Как оказалось, это [From.GetTitledFirstName].;x
EVTOPTA3537;Это впечатляет!;x
EVTTOOLTIPA3538;[This.GetTitledFirstName] восхищается персонажем [Root.GetTitledFirstName];x
EVTOPTB3537;Идиотизм!;x
EVTDESC3538;Разговор еще не начался, а было уже ясно, [From.GetTitledFirstName] заведёт разговор о моём паломничестве с Флагеллантами.;x
EVTOPTA3538;[From.GetTitledFirstName] восхищается мной!;x
EVTOPTB3538;[From.GetTitledFirstName] думает, что у меня поехала крыша!;x
EVTOPTD3550;Интересно было почитать, но теперь я продам эти книги.;x
EVTOPTA3555;Несомненно, его получит [Root.Spouse.GetFirstName]!;x
EVTDESC3559;Огромная красная роза из сада, в котором любит гулять м[Root.Spouse.GetOyaOy] [Root.Spouse.GetHusbandWife], красовалась на одежде другого человека. Это [From.GetTitledFirstName]. Волна гнева накатила на меня! Захотелось подойти и сорвать эту розу с н[From.GetHersHis].;x
EVTOPTA3559;С меня хватит!;x
EVTOPTB3559;Почему эта роза не досталась мне?;x
EVTOPTC3559;А может... это не в знак любви?;x
EVTDESC38188;[FromFrom.GetTitledFirstName] не находит счастье в жизни. Похоже, [FromFrom.GetSheHe] теперь в депрессии.;x
EVTDESC38288;Я не знаю ради чего жить. Теперь я §Yв депрессии§!.;x
EVTDESC38289;Раньше во время прогулок по саду, моя душа наполнялась радостью и спокойствием. Теперь уже что-то не так, и мой сад не так хорош. Похоже я больше не могу называться садоводом.;x
EVTDESC38190;[FromFrom.GetTitledFirstName] страдает от головной боли и жара. Похоже, [FromFrom.GetSheHe] бол[FromFrom.GetSoftNaEn].;x
EVTDESC38290;Что-то мне не хорошо. Кажется, я §YБол[Root.GetSoftNaEn]§!.;x
EVTDESC74050;Я издаю указ о проведении Летней ярмарки в городе [Root.Capital.GetName].;x
EVTOPTA3568;Намного легче убрать его, если попросить кого-нибудь помочь.;x
EVTOPTB3568;Попрошу моё дитя помочь мне.;x
EVTOPTC3568;[Root.Spouse.GetFirstName] может мне помочь.;x
EVTTOOLTIP3569;[This.GetTitledFirstName] приглашается помочь убрать пчелиный улей;x
EVTOPTD3568;Я сделаю это в одиночку. Будет трудно, а может и больно.;x
EVTDESC3569;Меня попросили помочь убрать пчелиный улей. [From.GetTitledFirstName] имеет несколько таких у себя в саду. Теперь я решаю сперва посмотреть на этот улей, а уж потом давать какие-то обещания.;x
EVTOPTA3569;Пчелы - безобидны. Я с радостью помогу.;x
EVTOPTB3569;Я ни за что не приближусь к этим чудовищам!;x
EVTDESC3670;[From.GetTitledFirstName] и я - вместе легко справляемся с улеем, пока не опускаем его на землю...;x
EVTOPTA3670;Никто из нас не пострадал, но пчёлы были явно не рады...;x
EVTOPTB3670;Пчёлы слегка ужалили моего помощника.;x
EVTOPTC3670;Пчёлы сильно покусали моего помощника.;x
EVTDESC3671;Приходится переносить улей в одиночку. Хоть он и выглядит безобидно, [From.GetTitledFirstName] наотрез отказывается подходить ближе. Похоже, кто-то боится пчёл.;x
EVTOPTA3671;Трус! Если меня ужалят, это будет на Вашей совести.;x
EVTDESC3585;В комплекте к моему алхимическому набору шла книга о том, как избежать взрывов, смешивая разные вещества. Стоит её почитать.;x
EVTOPTA3585;Пфф... Это для слабаков. Начнём вот с этой желтой жижи...;x
EVTTOOLTIPA3586;Побаловаться с алхимическими препаратами без подготовки;x
EVTOPTB3585;Сперва изучу книгу.;x
EVTTOOLTIPB3586;Изучить труды по алхимии перед практикой;x
EVTOPTC3585;Надо быть осторожнее. До сих пор помню ту трагедию с моим дядей...;x
EVTDESC3586;Жидкость медленно текла по лабиринту из стеклянных труб и сосудов разной формы. Капля за каплей она проходила через воронку и собиралась в миске.;x
EVTOPTA3586;А вот теперь осторожно...;x
EVTTOOLTIP3587;Взрывоопасный эксперимент!;x
EVTTOOLTIP3588;Свинец в золото!;x
EVTDESC3587;Вся жидкость собралась в сосуде и мне пришлось ждать, пока она остынет. Незаметно наступила ночь. Надо бы зажечь свечи, чтобы рассмотреть плод своих трудов. Прогремел взрыв!;x
EVTOPTA3587;Что скажет [Root.Spouse.GetFirstName] когда увидит моё лицо?;x
EVTOPTB3587;Мои брови!;x
EVTDESC3588;Когда субстанция затвердела окончательно, разочарование сменилось восторгом. Это, конечно, не Философский камень, но достижение невероятно. Это...;x
EVTOPTA3588;Золото! ЗО-ЛО-ТО!;x
EVTDESC3590;Болезнь медленно убивает меня, высасывая жизненные соки. В моих записях есть рецепт зелья, которое может излечить любую болезнь. Но приготовив его, боюсь, что оно может и убить меня...;x
EVTOPTB3590;Лучше выброшу его. [Root.Religion.GetRandomGodName] исцелит меня.;x
EVTOPTC3590;Лекарь облегчит мне страдания.;x
EVTDESC3594;Мне становится всё хуже и хуже и с каждым днем я теряю веру в исцеление. Прошел слух, что [From.GetTitledFirstName] знает рецепт зелья, которое лечит все недуги.;x
EVTOPTB3593;Моё дитя болеет и зелье может помочь ему...;x
EVTOPTC3593;[Root.Spouse.GetFirstName] болеет...;x
EVTOPTD3593;Мне страшно давать кому-то это варево.;x
EVTOPTA3610;Была ни была!;x
EVTTOOLTIP3611;Персонажу [This.GetTitledFirstName] угрожают пытками;x
EVTDESC75065;[Root.job_treasurer.GetTitledFirstName] принес[Root.job_treasurer.GetNoneE] мир и процветание в некогда неспокойный округ. Всё меньше преступников осмеливаются творить там свои грязные дела. Теперь селяне счастливы и не докучают мне своими жалобами.;x
opinion_count_wrong_gov_vs_liege;Форма правления сюзерена;x
opinion_excom_lifted;Снял[___] отлучение;x #[From.GetEndA]`
CHAR_RELATION_CLOSE_DYNASTY;§Y$NAME$§! - близкий член Вашей династии (§Y$REL$§!);x
opinion_discovered_plotting;Обнаружил[___] заговор;x #[From.GetEndA]`
STOP_BACKING_AMBITION_INTERACTION_0;Отправить прошение. Если §Y[Recipient.GetBestName]§W согласится с ним, то прекратит свой заговор.;x
STOP_BACKING_AMBITION_INTERACTION_1;Отправить прошение. Если §Y[Recipient.GetTitledFirstName]§! согласится с ним, прекратит своё участие в заговоре §Y$PLOT_NAME$§!, организатор которого - §Y[ThirdPartyCharacter.GetTitledFirstName]§!.;x
STOP_BACKING_AMBITION_INTERACTION_2;Если [Recipient.GetSheHe] ответит отказом, у нас будет повод заточить [Recipient.GetHersHis] в темницу.;x
temple_tax_0_option;Нет;x
feudal_tax_1;Низкие налоги с феодалов;x
feudal_tax_2;Высокие налоги с феодалов;x
feudal_tax_3;Максимальные налоги с феодалов;x
EVTOPTA70021;Слава мне;x
EVTOPTA20291;Я доложу об этом сюзерену!;x
EVTOPTA20292;Разоблачить [FromFrom.GetHersHis] немедленно!;x
EVTOPTA3657;[From.GetTitledFirstName] не удивляется!;x
EVTOPTB3657;[From.GetTitledFirstName] пугается!;x
EVTOPTC3657;[From.GetTitledFirstName] злится на меня!;x
EVTDESC3607;Это было ужасно и в тоже время интересно наблюдать, как [From.GetTitledFirstName] демонстрирует свои навыки на пойманном предателе. После пыток палач показал мне, как заставить жертву страдать не убивая её. Говорят, мастера пыток могут делать это несколько дней, а то и недель!;x
EVTOPTB3610;Чудесная возможность опробовать Медного Быка!;x
EVTOPTC3610;Что со мной? Я себя не узнаю!;x
EVTDESC38291;Я больше никогда не буду истязать другого человека. Я больше не §YКолосажатель[Root.GetEndNitsa]§!;x
EVTOPTC3611;Нет, только не Медный Бык!;x
EVTOPTD3611;Даже Медный Бык не заставит меня признаться!;x
EVTOPTB3615;Или... нам следует найти менее кровавые общие интересы?;x
EVTDESC38292;Лязг мечей заставлял мое сердце биться быстрее и не было большего блаженства, чем победа над противником. Теперь всё это позади. Я потерял[Root.GetEndA] страсть к дуэлям.;x
EVTOPTA3625;Осмелишься ли ты принять этот вызов на дуэль?;x
EVTOPTB3625;Прошу прощения! Я не хочу сражаться!;x
EVTOPTB3630;Мне это все надоело! Это моя последняя дуэль!;x
EVTOPTB3635;Пожалуйста, не бейте меня!;x
EVTOPTC3625;[Root.GetMarshalName] [Root.job_marshal.GetTitledFirstName] позаботится, чтобы победа в этой дуэли была за мной.;x
EVTDESC38293;Теперь лесные животные могут не бояться моей кровожадности. Я больше не §Yохотник§!.;x
EVTOPTD3650;Я попрошу сына разобраться с кабаном.;x
EVTDESC3655;При дворе обсуждают кого-то, кто боится охоты на дикого зверя. Нужно разузнать, кто этот человек. Похоже, у меня появится возможность немного повеселиться.;x
EVTOPTF3655;Мой ребёнок боится охоты!;x
SAVEQUIT_TITLE;Сохранить и Выйти;x
SAVEQUIT_DESC;Вы точно хотите сохранить игру и выйти на рабочий стол?;x
MENU_BAR_SAVE_AND_EXIT;Сохранить и Выйти;x
MENU_BAR_SAVE_AND_EXIT_DEL;Сохранить игру и Выйти;x
FE_EXIT;Выйти;x
NO_CREATE_BARON;Можно назначать вассалов только в Ваших владениях;x
tut_0a_4;Обзор Государства - это панель, где можно быстро оценить свои владения: список вассалов, экономику, историю и т.д. Кликните на щит рядом с портретом правителя, чтобы открыть эту панель. Можно активировать режим "Де-юре", чтобы увидеть регионы, претензии на которые Вы никогда не потеряете.;x
tut_0a_13;Благочестие. Мнение Церкви о Вас. Можно оценить прирост или убыль Благочестия за месяц, если навести и подержать указатель мыши над значением. Если подержать дольше, то появится список факторов, которые влияют на прирост. Благочестие можно терять или получать от событий и действий.;x
tut_0a_17;Счёт. Суммарный счёт Вашей династии. После смерти каждого Вашего правителя, его престиж и благочестие прибавляются к общему счёту. Эта цифра определит Ваше место в конце игры.;x
tut_0a_23;Каждый режим карты предназначен для разных целей. Сейчас Вы находитесь в режиме физической карты. Режим независимых государств отображает названия стран прямо на карте. Если Вы приблизите карту, на ней появятся названия отдельных округов вместо названий государств. Переключитесь в режим независимых государств, чтобы увидеть границы.;x
tut_0a_25;Игра начинается в режиме паузы. Все приказы и действия можно раздавать и в реальном времени, и в режиме паузы, но пока Вы не снимите паузу, ничего не произойдёт.;x
tut_0a_31;Оповещения. Эти круглые иконки сообщают о важных аспектах, которые требуют Вашего внимания. Например, они могут быть связаны с дипломатией или вопросами наследования.;x
tut_2a_2;Государь не правит в одиночку. Вам помогают пять советников. Первый советник - канцлер, помогает Вам в вопросах дипломатии. Маршал является Вашим военным экспертом. Управляющий отвечает за Вашу экономику. Тайный советник ответственен за безопасность и защищает Вас от внутренних и внешних угроз. Духовник же является Вашим наставником в вопросах религии.;x
tut_2a_3;Эти вассалы могут выполнять различные миссии для Вас. Канцлер может, например, сфабриковать претензии на чужие владения, управляющий - повысить поступления в казну. Кроме всего прочего, советники увеличивают Ваши характеристики за счёт своих.;x
tut_3a_2;Законы наследования определяют, кто будет править следующим и как распределится наследство. Обычно старший сын наследует большую часть Ваших земель и титулов, в то время как остальные довольствуются тем, что осталось. Данная форма наследования называется Равный раздел, но существуют и другие формы.;x
tut_4a_2;Дипломатия - это взаимоотношения между персонажами. Сюда входит и объявление войны, и заключение брака, и отправление детей на обучение, и многое другое. Рассмотрим персонажей, с которыми можно взаимодействовать с помощью дипломатии, и виды этого взаимодействия. Нажмите на портрет правителя для продолжения.;x
tut_5a_9;На этот раз, наймём ополчение вассала. Если бы Вы собирались вести войну, Вы наверняка наняли бы всех доступных ополченцев с помощью кнопки наверху. В обучении Вам не потребуются большие силы, достаточным будет и личное ополчение эрла владения Файф. Найдите его ниже в списке вассалов и призовите его войска, нажав крайнюю левую кнопку правее иконки с его портретом.;x
tut_5a_11;Чтобы собрать все войска в одном месте, выберите новые войска, щёлкнув по их щитку, и переместите их к первому отряду, кликнув правой кнопкой мыши на области. Снимите игру с паузы, чтобы продолжить.;x
tut_5a_12;Объединение.;x
tut_5a_14;Флот.;x
tut_5a_15;Также можно нанимать корабли. Щёлкните по военной вкладке.;x
tut_5a_17;На борт?;x
tut_5a_18;Чтобы загрузить свои войска на корабли, выберите армию. На главной панеле Вы сможете увидеть кнопку погрузки.;x
tut_5a_19;Сейчас эта кнопка серого цвета. Чтобы узнать почему, выберите свои суда.;x
tut_5a_20;Корабли;x
tut_5a_22;Разделение войск;x
tut_5a_24;На борт!;x
tut_5a_26;Покинуть корабль!;x
tut_5a_27;Как только Ваш флот прибудет на место, разгрузите войска в округе Мори.;x
tut_5a_28;Высадка;x
tut_5a_29;Убедившись, что Ваш флот выделен, нажмите на вкладку в верхнем правом углу и выберите армию короля. Теперь Вы можете нажать на округ Мори, чтобы Ваши войска сошли на берег.;x
tut_menu_6;Война;x
tut_menu_6_description;Узнайте о претензиях, поводах для войны, о том, как заключать мир и о военном счёте.;x
tut_menu_5;Войска и боевые действия.;x
tut_menu_5_description;Этот урок познакомит Вас с основами ведения войны.;x
tut_6a_8;После просмотра описания округа, откройте экран советников.;x
tut_6a_10a;Готово;x
tut_6a_10b;На экране появилось окно события. Здесь сказано, что Вы претендуете на титул. Это означает, что Вы можете смело объявлять войну. Прочтите и нажмите "Заявить о претензиях!", чтобы продолжить.;x
tut_6a_14;Выберите "Объявление войны". Вы увидите повод для войны, который только что был нами сфабрикован. Кликните по нему и отправьте.;x
tut_7a_2;Достичь своих целей Вы можете не только военным путем. Заговоры позволят Вам избежать прямого вмешательства в дела соседей. Однако стоит быть начеку - интриги плетутся и против Вас. Нажмите на вкладку "Интриги", чтобы продолжить.;x
tut_8a_2;Церковь имеет огромное значение в этой игре. Религия и всё, что с ней связано, может оказать большое влияние на ход событий. Крестоносцы, благочестие, и Ваши вассалы-епископы напрямую зависят от религии. В разных типах религии - свои духовные лидеры: Папа, халиф, вселенский патриарх и т.д. Папа может не только начать священную войну, но и, например, разрешить Вам развод. Откройте окно Религии для продолжения.;x
tut_9b_2;В игре существует строгая иерархия: тот, кто находится внизу, предоставляет воинов и платит налоги тому, кто находится вверху. Перейдите к следующей главе, чтобы продолжить.;x
EVTDESC3316;Когда солдаты практиковались на мечах, я увидел, как [From.GetTitledFirstName] спрятался в своей спальне, испугавшись скрежета металла. Трудно не презирать его за трусость.;x
PLOT_UNCOVERED_LETTER;Мне удалось раскрыть заговор, который организует $PLOTTER$ с целью $PLOTNAME$.\nВаш Тайный советник,\n $SPYMASTER$;x
MINOR_PLOT_UNCOVERED_LETTER;Мне удалось раскрыть заговор, который организует $PLOTTER$ с целью $PLOTNAME$.\nВаш Тайный советник,\n $SPYMASTER$;x
EVTDESC3665;Я активно работаю над своей "Одой к соловью", и, когда мне позволили прочитать несколько своих стихов для двора, у меня была довольно большая аудитория, так как все жители собрались внутри здания из-за бури, которая бушевала в округе [Root.Location.GetName].;x
EVTOPTA3665;Это поэма о рыцарской любви... кхм...;x
EVTOPTB3665;Мне кажется, эта поэма о грешнике будет интересной...;x
EVTOPTC3665;Жизнь святого - неплохой материал для поэзии...;x
EVTOPTD3665;Вам не понравятся мои стихи.;x
opinion_mildly_disappointed;Слегка разочарован[___];x #[From.GetEndA]`
opinion_liar;Лжец;x
opinion_sad;Опечален[___];x #[Root.GetEndA]`
CALL_ALLY_INTERACTION_LETTER_2;В случае согласия, мы ввяжемся в следующие войны: $WARLIST$;x
EVTDESC38294;Я уже не могу подбирать слова так, как раньше, да и постоянно записывать свои мысли в стихах уже нет необходимости. Во мне умер поэт.;x
EVTDESC3675; "Вы должны мне помочь!" - сказал один из Ваших придворных, — "Нужна поэма о моей любви, а у меня совсем нет времени для её написания. Пожалуйста, помогите!";x
EVTOPTA3675;Конечно! Но что именно Вы хотите? Оду, сонет?;x
EVTOPTB3675;За небольшую плату я сочиню Вам поэму о любви.;x
EVTOPTC3675;Для любимого человека стихи пишут самостоятельно!;x
EVTDESC3676;[From.GetTitledFirstName] передал[From.GetEndA] записку кому-то при дворе, получив в ответ поцелуй в щёку. Интересно, была ли это любовная поэма?;x
EVTOPTA3676;Возможно, это ничего не значит.;x
EVTOPTB3676;Почему [From.GetFirstName] не дарит мне никаких поэм?;x
EVTTOOLTIP3677;[Root.GetTitledFirstName] неправильно оценивает ситуацию.;x
EVTDESC3677;Мне и в голову не приходило, что с этой поэмой будут какие-то проблемы, после того, как я передам её. [From.GetFirstName] заблуждается, придавая всему этому слишком большое значение.;x
EVTOPTA3677;Эта поэма была предназначена одной влюблённой паре, вот и всё.;x
EVTOPTB3677;Может эти серьги докажут мою любовь к тебе?;x
EVTDESC3680;Я отдал поэму своей возлюбленной. [Root.GetSheHeCapOpp] читала её медленно, а я всё ждал реакции. Поэма была прекрасна, и только одно смущало меня - написал её не я...;x
EVTOPTA3680;[Root.GetSheHeCapOpp] поцеловала меня, когда прочла "мою" поэму!;x
EVTTOOLTIP3681;Настоящий поэт узнаёт о Вашей маленькой лжи.;x
EVTOPTB3680;Мне пришлось рассказать, откуда у меня эта поэма.;x
EVTDESC3681;Мне потребовалось время, чтобы осознать, что поэма, о которой все говорили, была одной из моих. [From.GetTitledFirstName] водит всех за нос и даже соблазняет кого-то.;x
EVTOPTA3681;[From.GetTitledFirstName] - теперь мой противник.;x
EVTTOOLTIP3682;опровергает ложь о поэме персонажа [Root.GetTitledFirstName].;x
EVTOPTB3681;[From.GetSheHeCap] соблазняет мою дочь!;x
EVTOPTC3681;[From.GetSheHeCap] соблазняет мою жену!;x
EVTOPTD3681;[From.GetTitledFirstName] заслуживает моего прощения.;x
EVTDESC3682;[From.GetTitledFirstName] обвиняет меня, столкнувшись с пересудами о том, что якобы я - автор этой поэмы. Ничего подобного никогда не исходило из моих уст. Люди просто предположили, что если человек дарит поэму тому, кого любит, значит именно он - её автор.;x
EVTOPTA3682;Прошу прощения, конечно, но в этом нет моей вины.;x
EVTDESC3683;Упав лицом на грязный пол, я пытаюсь встать... "Я дал[From.GetEndA] Вам эту поэму не для того, чтобы соблазнять простушек." — прорычал[From.GetEndA] [From.GetTitledFirstName], захлопнув передо мной дверь.;x
EVTOPTA3683;Вы о своей дочери? Мне правда жаль!;x
EVTOPTB3683;Ваша жена сама полезла ко мне!;x
EVTDESC3685;Как ни стараюсь, не могу ничего придумать, что рифмовалось бы со словом "оранжевый"! У меня совсем нет вдохновения. О, горе мне! Что делать?;x
EVTOPTA3685;Я найду новую музу!;x
EVTOPTB3685;Вдохновление ушло, и, похоже, навсегда!;x
EVTOPTC3685;Нужно больше стараться!;x
EVTDESC3686;Муза это нечто большее, чем просто вдохновение. Вы должны научиться любить и беречь свою музу или она оставит Вас. И вот Вы нашли свою музу, это...;x
EVTOPTA3686;... [Root.GetManWomanOpp]а при дворе.;x
EVTTOOLTIP3687;подойти к персонажу [Root.GetTitledFirstName] и попросить стать моей музой;x
EVTOPTB3686;... моя вторая половинка - [Root.Spouse.GetFirstName].;x
EVTTOOLTIP64025;влюбляется в персонажа [This.Spouse.GetFirstName];x
EVTOPTC3686;Нет... Я не могу так просто использовать человека.;x
EVTDESC3687; "Твои глаза, как мрачные глубины... Морская гладь в ненастный день." — воодушевлённо изрек[From.GetNoneE] [From.GetTitledFirstName], строча без устали своим пером.\n"Ты - мое вдохновение. Я сохраню нашу любовь до самой смерти." — добавил[From.GetEndA] [From.GetTitledFirstName], закончив писать.\n"Эти строки - лучшее из того, что мне удавалось написать. По крайней мере пока...";x
EVTOPTA3687;Ну... спасибо Вам!;x
EVTOPTB3687;Вы отвратительны!;x
EVTDESC3688;[From.GetTitledFirstName] так вдохновляет меня, что перья, кажется, вот-вот вспыхнут от страсти с которой я пишу свои стихи!;x
EVTOPTA3688;Питай моё вдохновение, и я буду любить тебя вечно!;x
EVTDESC3689;Кажется уже не важно, сколько стихов из написанных мной, [From.GetTitledFirstName] может назвать посвящёнными себе. [From.GetSheHe] только раздражается, и говорит, что "это отвратительно". Я уже чувствую, как моё вдохновение стремительно улетучивается. Пора признаться себе в том, что [From.GetTitledFirstName] - вовсе не вдохновляет меня.;x
EVTOPTA3689;Нужно искать вдохновение в чём-то другом.;x
EVTDESC3690;Едва успев сесть на лошадь и взять своего сокола, слышу, как [Root.Spouse.GetTitledFirstName] зовёт меня. [Root.Spouse.GetSheHeCap] попросил[Root.Spouse.GetEndA] взять одного из наших детей на охоту.;x
EVTOPTA3690;Да, да. Только быстрее, а то опоздаем!;x
EVTTOOLTIP3691;поехать на охоту с персонажем [Root.GetTitledFirstName] ;x
EVTOPTB3690;А это обязательно?;x
EVTOPTC3690;Ни за что, только этого мне не хватало!;x
EVTOPTD3690;А почему бы Вам обоим не поехать со мной?;x
EVTTOOLTIP3697;Семейный день на соколиной охоте.;x
EVTDESC3691;Я седлаю лошадь так быстро, как только можно, не желая ждать, пока неуклюжий конюх сделает это, и беру своего сокола. М[From.GetOyaOy] [From.GetRootRelation] улыбается мне и подаёт сигнал начать охоту.;x
EVTOPTA3691;Поехали, поохотимся на зайцев!;x
EVTOPTB3691;Стой, я не успеваю подготовиться...;x
EVTTOOLTIP3698;[Root.GetTitledFirstName] не следует за персонажем [This.GetTitledFirstName] на охоту.;x
EVTDESC3692;Я скачу за охотниками, но когда вижу, как [From.GetRootRelation] [From.GetFirstName] смотрит на меня, понимаю, что [From.GetSheHe] не горит желанием охотиться со мной. Я уже подумываю о том, чтобы бросить всё и вернуться домой. Почему [From.GetFirstName] сначала говорит, что желает видеть меня рядом, а потом оказывается, что это не так?;x
EVTOPTA3692;Не буду обращаться внимание, главное - охота.;x
EVTOPTB3692;Лучше повернуть назад, [From.GetHerHim] лучше без меня.;x
EVTTOOLTIP3693;хорошо поохотился с персонажем [Root.GetTitledFirstName];x
EVTTOOLTIP3694;[Root.GetTitledFirstName] унижает персонажа [This.GetTitledFirstName].;x
EVTTOOLTIP3695;впечатляет персонажа [This.GetTitledFirstName] во время охоты.;x
EVTTOOLTIP3696;думает, что [Root.GetTitledFirstName] ведет себя довольно странно во время охоты.;x
EVTDESC3693;Замечательный день для соколиной охоты: небо чистое, а добычи - хоть отбавляй. Мой ребёнок, [From.GetTitledFirstName], хоть и не имеет опыта в разделке туш, но держится очень хорошо и не жалуется.;x
EVTOPTA3693;Думаю, это была хорошая идея - так провести время вместе.;x
EVTDESC3694;[From.GetTitledFirstName] отказа[From.GetLasLsya] потрошить и снимать шкуры с убитых зверей, и нам очень повезло, что егерю удалось схватить сокола, когда [From.GetSheHe] испугавшись отпустил[From.GetEndA] ремни. Охота вышла никудышная, только испортили себе настроение.;x
EVTOPTA3694;Какой позор! Зачем же так разочаровывать меня?;x
EVTDESC3695;Я и [From.GetTitledFirstName] заключили пари. Условия были просты: кто поймает больше добычи, освобождается от её разделки. Мне не удалось победить, и, хотя я обычно предпочитаю не тратить целый час, разделывая туши, в этот раз я горжусь тем, что [From.GetTitledFirstName] заботится о неприятных ощущениях, с которыми мне приходится иметь дело.;x
EVTOPTA3695;Впечатляет! Никто не убивал столько зайцев!;x
EVTDESC3696;[From.GetTitledFirstName] предпочитает созерцать цветы и растения вместо охоты. Когда пришло время разделывать добычу [From.GetHersHis] лицо буквально позеленело, и нам пришлось отойти в сторону, чтобы [From.GetHerHim] удалось освободить свой желудок от обеда.;x
EVTOPTA3696;[From.GetTitledFirstName], к этому нужно привыкнуть!;x
EVTDESC3697;Я и [Root.Spouse.GetFirstName] прекрасно поохотились в этот день.;x
EVTOPTA3697;Надо будет это повторить.;x
EVTDESC3698;[From.GetTitledFirstName] сидя в седле, с соколом, и полностью подготовившись к охоте, всё равно решает бросить всё и возвращается домой.;x
EVTOPTA3698;Почему?;x
