#CODE;RUSSIAN;x
status_of_women_1_option;Низкое;x #Низкое
status_of_women_2;Существенное положение женщин;x
status_of_women_2_desc;Женщины обладают официальными возможностями занимать государственные должности.;x
status_of_women_2_option;Значимое;x #Значимое
status_of_women_3;Значительное положение женщин;x
status_of_women_3_desc;Гендерные ограничения официально упразднены. Некоторые женщины могут добиться любых успехов по служебной лестнице.;x
status_of_women_3_option;Важное;x #Важное
status_of_women_4;Полноправный статус женщин;x
status_of_women_4_desc;Структура законов не только устраняет ограничения, но и существенно влияет на общепринятое отношение к женщинам в социальной иерархии.;x
status_of_women_4_option;Равное;x #Полноценное
TOOLTIP_ALLOW_FEMALE_SPYMASTER;[Root.Holder.GetSpymasterName] может быть женщиной.\n;x
TOOLTIP_DISALLOW_FEMALE_SPYMASTER;[Root.Holder.GetSpymasterName] НЕ может быть женщиной.\n;x
TOOLTIP_ALLOW_FEMALE_CHANCELLOR;[Root.Holder.GetChancellorName] может быть женщиной.\n;x
TOOLTIP_DISALLOW_FEMALE_CHANCELLOR;[Root.Holder.GetChancellorName] НЕ может быть женщиной.\n;x
TOOLTIP_ALLOW_FEMALE_TREASURER;[Root.Holder.GetTreasurerName] может быть женщиной.\n;x
TOOLTIP_DISALLOW_FEMALE_TREASURER;[Root.Holder.GetTreasurerName] НЕ может быть женщиной.\n;x
TOOLTIP_ALLOW_FEMALE_MARSHAL;[Root.Holder.GetMarshalName] может быть женшиной.\n;x
TOOLTIP_DISALLOW_FEMALE_MARSHAL;[Root.Holder.GetMarshalName] НЕ может быть женшиной.\n;x
EVTDESC_ZE_2100;[target_child.GetFirstName] буквально засыпал[target_child.GetEndA] меня вопросами о том, кто так[Root.GetHGodAyaOy] [Root.Religion.GetHighGodName], что такое [Root.GetReligionFullName], и для чего существуют те или иные ритуалы.;x
EVTOPTA_ZE_2100;Ну что ж, пора обучить [target_child.GetHersHis].;x
EVTOPTB_ZE_2100;Лучше [target_child.GetHerHim] об этом не знать.;x
EVTDESC_ZE_2101;В последнее время меня одолевает любопытство по поводу ритуалов и учений, которые исповедует м[From.GetOyaOy] [From.GetRootRelation]. Сегодня [From.GetSheHe] решил[From.GetEndA] ответить на мои вопросы.;x
EVTOPTA_ZE_2101;Вот это да!;x
EVTOPTB_ZE_2101;Что за отвратительные идеи!;x
EVTDESC_ZE_2102;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] теперь исповедует [FromFrom.GetReligionFullName]. [FromFrom.GetTitledFirstName] привил[FromFrom.GetEndA] [From.GetHerHim] основы своей веры.;x
EVTOPTA_ZE_2102;Интересно.;x
EVTDESC_ZE_2120;В последние месяцы [target_child.GetFirstName] проявляет неподдельный интерес к изучению нашего языка. А теперь [target_child.GetSheHe] выразил[target_child.GetEndA] желание побольше узнать об истории нашего народа.;x
EVTOPTA_ZE_2120;Надо помочь [target_child.GetHerHim] в этом.;x
EVTOPTB_ZE_2120;Важнее убедиться, что [target_child.GetSheHe] помнит родные обычаи.;x
EVTDESC_ZE_2121;Мне нравится изучать местный язык, а сегодня [From.GetFirstName] подарил[From.GetEndA] мне книгу о происхождении [From.GetCultureAdj]ого народа.;x
EVTOPTA_ZE_2121;Как познавательно!;x
EVTOPTB_ZE_2121;Но думаю, важнее знать о наследии своих предков.;x
EVTDESC_ZE_2122;Ходят слухи, что Ваш[From.GetEndA] [From.GetRootRelation] [From.GetFirstName] попал[From.GetEndA] под влияние своего наставника и теперь в большей степени принадлежит [From.GetCultureAdj]ой культуре.;x
EVTOPTA_ZE_2122;Надеюсь, это к лучшему.;x
EVTDESC_ZE_2130;Уважаем[Root.GetAyaYy] [Root.GetTitledNameWithNick],\nПрошу Вас дать своё согласие на то, чтобы м[From.GetOyaOy] воспитанни[From.GetTsaK] [From.GetFirstName] получил[From.GetEndA] соответствующее образование. Это позволит [From.GetHerHim] принять [FromFrom.GetReligionFullName] и [FromFrom.GetCultureAdj]ую культуру.\n [FromFrom.GetTitledFirstName].;x
EVTOPTA_ZE_2130;Здравая мысль.;x
EVTOPTB_ZE_2130;Ни за что!;x
EVTDESCA_ZE_2132;Дорог[Root.GetAyaOy] [Root.GetFirstName].\nНесмотря на то, что я одобряю Ваш энтузиазм, всё же будет лучше, если [FromFrom.GetFirstName] продолжит обучение в прежнем ключе.;x
EVTDESCB_ZE_2132;Уважаем[Root.GetAyaYy] [Root.GetTitledFirstName],\nНадеюсь, Вы понимаете, насколько нелепо Ваше предложение. [FromFrom.GetFirstName] долж[FromFrom.GetNaEn] воспитываться в правильных традициях, это поможет [FromFrom.GetHerHim] снискать уважение и понимание среди окружающих.;x
EVTOPTA_ZE_2132;Я подозревал[Root.GetEndA] подобный ответ.;x
EVTOPTB_ZE_2132;Как грубо!;x
ask_wards_liege_to_allow_culture_religion_swap;Разрешение на традиционное воспитание;x
EVTDESC_ZE_13610;В последнее время у меня возникают особые чувства. Странные порывы побуждают меня быть ближе к другому человеку. Если бы только я мог[Root.GetNoneE] остаться наедине с...;x
EVTOPTA_ZE_13610;...учеником кузнеца.;x
EVTOPTA_ZE_13610_MALE;...дочерью плотника.;x
EVTOPTB_ZE_13610;...дочерью плотника.;x
EVTOPTB_ZE_13610_MALE;...учеником кузнеца.;x
EVTOPTC_ZE_13610;Нет! Эти мысли отвлекают меня.;x
EVTOPTD_ZE_13610;Нет! Это неправильно!;x
EVTDESCA_ZE_13611;Неделями выжидая удобную возможность для встречи, я наконец-то оказа[Root.GetLasLsya] за амбаром наедине с учеником кузнеца. Мои руки потеют, а сердце готово выскочить из груди.;x
EVTDESCB_ZE_13611;Неделями выжидая удобную возможность для встречи, я наконец-то оказа[Root.GetLasLsya] за амбаром наедине с дочерью плотника. Мои руки потеют, а сердце готово выскочить из груди.;x
EVTOPTA_ZE_13611_CARP;Признаться ей в любви.;x
EVTOPTA_ZE_13611_FERR;Признаться ему в любви.;x
EVTOPTB_ZE_13611_CARP;Поцеловать её в щёку.;x
EVTOPTB_ZE_13611_FERR;Поцеловать его в щёку.;x
EVTOPTC_ZE_13611_CARP;Обнять её и затащить в амбар.;x
EVTOPTC_ZE_13611_FERR;Обнять его и затащить в амбар.;x
revoke_title_law;Отзыв титулов;x
revoke_title_law_desc;Этот закон регулирует условия и возможности правителя отзывать титулы, принадлежащие другим.;x
revoke_title_law_0;Отзыв титулов запрещён;x
revoke_title_law_0_desc;Правитель ни при каких обстоятельствах не может вмешиваться в право владения титулами.;x
revoke_title_law_0_option;Нельзя;x
revoke_title_law_1;Отзыв титулов разрешён;x
revoke_title_law_1_desc;Правитель имеет право отнимать титулы предателей и преступников.;x
revoke_title_law_1_option;Можно;x
revoke_title_law_2;Религиозный мандат;x
revoke_title_law_2_desc;Правителю принадлежит право религиозного контроля, которое позволяет свободно отзывать титулы еретиков и неверных.;x
revoke_title_law_2_option;Религия;x
ze_administration_laws;Администрация;x
ze_administration_laws_desc;Эти законы регулируют то, как общество контролирует и организует право собственности.;x
ze_administration_laws_1;Позднефеодальная администрация;x
ze_administration_laws_1_desc;Поздние феодалы понимают важность наследственного права наряду с упрощением роста влияния и богатства своей династии. Такая система позволяет вассалам быстро наращивать власть, если их не ограничивать.;x
ze_administration_laws_1_option;Поздняя;x
pattern_this_is_not_my_war_target_custom_tooltip;Сейчас есть и другие, более важные войны.\n;x
title_councilmember_king_desc;Советник - уважаемая должность в государственном совете. На нём лежит ответственность за решения, по которым правитель получает от него рекомендации.;x
title_councilmember_emperor_desc;Советник - уважаемая должность в государственном совете. На нём лежит ответственность за решения, по которым правитель получает от него рекомендации.;x
your_allies;§YСоюзники на Вашей стороне.§!;x
enemy_allies;§YСоюзники на стороне противника.§!;x
relations_instant;§YОтношения персонажа $NAME$§!;x #ПРОВЕРИТЬ
relations_delayed;Друзья, враги, любовные и брачные связи;x
enforce_realm_peace;Мир внутри страны;x
EVTDESC_ZE_11001;Капитан Вашей военной кампани [From.GetTitledName] уже давно не пытается скрывать тот факт, что [From.GetHersHis] интересует Ваш[chosen_child.GetEndA] [chosen_child.GetSonDaughter] [chosen_child.GetFirstName]. А теперь [From.GetSheHe] заявил[From.GetEndA] о намерении [From.GetToMarry] [From.GetMarryHimHer]. Разумеется, их дети будут принадлежать династии [From.GetOnlyDinastyName].;x
EVTOPTA_ZE_11001;Неплохая идея.;x
EVTOPTB_ZE_11001;Это возмутительно!;x
EVTOPTA_ZE_9100_TOOLTIP;Все прибрежные округа испытают проблемы со сбором налогом\n;x
EVTOPTB_ZE_8112;Это [From.GetHersHis] не касается.;x
EVTDESC_ZE_8113;Похоже, [From.GetTitledName] весьма признател[From.GetSoftNaEn] мне за помощь и обещает вернуть долг в любое время.;x
EVTOPTA_ZE_8113;Рад[Root.GetEndA], что это им помогло.;x
EVTDESC_ZE_8114;[From.GetTitledName] возмущ[From.GetNaEn] тем, как бесцеремонно я вмеша[Root.GetLasLsya] в их с [From.GetHusbandWifeOppINS] личную беседу. [From.GetSheHeCap] попросил[From.GetEndA] меня впредь "держаться подальше" от [From.GetHersHis] личной жизни.;x
EVTOPTA_ZE_8114;Неблагодарн[From.GetAyaYy]!;x
EVTDESC_ZE_11011;[From.GetFullName] предлагает послать больше солдат, чтобы укрепить военную мощь Вашей компании. [From.GetSheHeCap] утверждает, что с учётом приобретённого [From.GetEyuIm] опыта, доверить [From.GetHerHim] более крупную армию - совершенно естественный способ оказать доверие.;x
EVTOPTA_ZE_11011;Соглас[Root.GetNaEn].;x
EVTOPTB_ZE_11011;Я так не думаю.;x
EVTDESC_ZE_11021;[From.GetFullName] был[From.GetEndA] весьма разочарован[From.GetEndA] Вашим решением распустить "[From.GetHersHis]" военную компанию. Уведя войско за собой, [From.GetSheHe] выразил[From.GetEndA] своё негодование и исчез[From.GetNoneE].;x
EVTOPTA_ZE_11021;Когда я найду эту подлую крысу...;x
EVTOPTA_ZE_11021_TOOLTIP;Кто знает, что они выкинут.;x
dissolve_mercenary_company_feudal_desc;Это положит конец Вашей личной военной компании и распустит наёмников. Их капитану это явно не понравится.;x
law_voting_power;Власть совета;x
law_voting_power_desc;Наделяет совет властью или лишает её.;x
law_voting_power_0;Единовластие;x
law_voting_power_1;Уполномоченный совет;x
law_voting_power_0_desc;Правитель имеет полный контроль над политикой и законами.\n;x
law_voting_power_1_desc;Это наделяет совет властью.\n;x
law_voting_power_0_option;Нет;x
law_voting_power_1_option;Есть;x
banish_voting_power;Изгнание;x
banish_voting_power_desc;Полномочия совета в вопросах изгнания.;x
banish_voting_power_0;Прерогатива правителя по изгнанию;x
banish_voting_power_1;Комитет по изгнаниям;x
banish_voting_power_0_desc;Только правитель имеет право принимать решения по изгнаниям.\n;x
banish_voting_power_1_desc;Совет голосует по вопросам изгнаний.\n;x
banish_voting_power_0_option;Суверен;x
banish_voting_power_1_option;Совет;x
revoke_title_voting_power;Отзыв титулов;x
revoke_title_voting_power_desc;Полномочия совета в вопросах отзыва титулов.;x
revoke_title_voting_power_0;Прерогатива правителя по отзыву титулов;x
revoke_title_voting_power_1;Комитет по отзыву титулов;x
revoke_title_voting_power_0_desc;Только правитель имеет право принимать решения по отзыву титулов.\n;x
revoke_title_voting_power_1_desc;Совет голосует по отзыву титулов.\n;x
revoke_title_voting_power_0_option;Суверен;x
revoke_title_voting_power_1_option;Совет;x
grant_title_voting_power;Передача титулов;x
grant_title_voting_power_desc;Полномочия совета в вопросах передачи титулов.;x
grant_title_voting_power_0;Прерогатива правителя в передаче титулов;x
grant_title_voting_power_1;Комитет по передаче титулов;x
grant_title_voting_power_0_desc;Только правитель имеет право даровать титулы.\n;x
grant_title_voting_power_1_desc;Совет голосует по вопросам передачи титулов.\n;x
grant_title_voting_power_0_option;Суверен;x
grant_title_voting_power_1_option;Совет;x
imprison_voting_power;Лишение свободы;x
imprison_voting_power_desc;Полномочия совета в вопросах лишения свободы.;x
imprison_voting_power_0;Прерогатива правителя по вопросам тюремных заключений;x
imprison_voting_power_1;Комитет по тюремному заключению;x
imprison_voting_power_0_desc;Только правитель имеет право принимать решения по поводу заключения в тюрьму.\n;x
imprison_voting_power_1_desc;Совет голосует по вопросам тюремного заключения.\n;x
imprison_voting_power_0_option;Суверен;x
imprison_voting_power_1_option;Совет;x
war_voting_power;Объявление войны;x
war_voting_power_desc;Полномочия совета в вопросах объявления войны.;x
war_voting_power_0;Прерогатива правителя в объявлении войны;x
war_voting_power_1;Комитет по объявлению войны;x
war_voting_power_0_desc;Только правитель имеет право объявлять войну.\n;x
war_voting_power_1_desc;Совет голосует по вопросам объявления войны.\n;x
war_voting_power_0_option;Суверен;x
war_voting_power_1_option;Совет;x
opinion_lowered_tribal_organization;Понизил[___] организованность племени;x #[From.GetEndA]`
EVTDESC38315;Люди считают меня одержим[Root.GetOyYm]. Думаю, это всё из-за того, что иногда я говорю на непонятных языках, а бывает, что выкрикиваю непристойности в неподходящий момент.;x
EVTOPTA_ZE_6021;[Root.GetChancellorName];x
EVTOPTB_ZE_6021;[Root.GetMarshalName];x
EVTOPTC_ZE_6021;[Root.GetTreasurerName];x
EVTOPTD_ZE_6021;[Root.GetSpymasterName];x
EVTOPTE_ZE_6021;[Root.GetLordSpiritualName];x
EVTOPTF_ZE_6021;Я передумал[Root.GetEndA].;x
EVTDESCA_ZE_12100;Сегодня [curious_events_char_1.GetFullName] сказал[curious_events_char_1.GetEndA], что у н[curious_events_char_1.GetHersHis] какие-то важные дела, и мне придётся побыть одно[Root.GetYMu].;x
EVTDESCB_ZE_12100;Сегодня утром я просну[Root.GetLasLsya] рано и наш[Root.GetLaYol] какое-то письмо. Оно было запечатано, а в графе "Кому" было написано "[curious_events_char_2.GetTitledName]". Интересно, что же там?;x
EVTDESCC_ZE_12100;Мне показалось, в кустах что-то шевелится. Я спросил[Root.GetEndA] "кто там", но никто не ответил.;x
EVTOPTA_ZE_12100;Я пойду за н[curious_events_char_1.GetEyIm] и посмотрю.;x
EVTOPTB_ZE_12100;Я могу играть весь день!;x
EVTOPTC_ZE_12100;Положу его на стол и спрошу позже.;x
EVTOPTD_ZE_12100;Надо это выяснить. Вдруг что-то важное.;x
EVTOPTE_ZE_12100;Заглянуть туда.;x
EVTOPTF_ZE_12100;Рассказать кому-нибудь об этом.;x
EVTDESCA_ZE_12102;Уверен[Root.GetEndA], [From.GetFirstName] ясно понял[From.GetEndA], что я велел[Root.GetEndA] [From.GetHerHim] оставаться дома, но когда я уже закончил[Root.GetEndA] с покупкой подарка для н[From.GetHersHis] и оберну[Root.GetLasLsya], чтобы посмотреть кто за мной следит, то заметил, что [From.GetSheHe] прячется за углом. Сюрприз испорчен.;x
EVTDESCB_ZE_12102;Вернувшись вечером с рыночной площади, я увидел[Root.GetEndA], что [From.GetFirstName] терпеливо ожидает меня дома, как я [From.GetHersHis] и просил[Root.GetEndA].;x
EVTDESCC_ZE_12102;Мне послышалось, что в дом проникли воры, и я пош[Root.GetLaYol] вниз, чтобы проверить. Оказалось, это был[From.GetEndA] [From.GetFirstName]. Я застукал[Root.GetEndA] [From.GetHersHis] на месте преступления, [From.GetSheHe] вскрывал[From.GetEndA] одно из моих писем!;x
EVTDESCD_ZE_12102;Сегодня я ждал[Root.GetEndA] письмо, но никак не мог[Root.GetNoneE] его нигде найти. "[From.GetFirstName], дорог[From.GetAyaOy], ты случайно не видел[From.GetEndA] тут письмо?" — спросил[Root.GetEndA] я без особой надежды на успех. Но каково же было моё удивление, когда в ответ [From.GetSheHe] указал[From.GetEndA] на стол, оно лежало на виду, невскрытое.;x
EVTOPTA_ZE_12102;Я задам [From.GetHerHim] серьёзную взбучку.;x
EVTOPTB_ZE_12102;[From.GetSheHeCap] не виноват[From.GetEndA].;x
EVTOPTC_ZE_12102;Как[From.GetAyaOy] хорош[From.GetAyaIy] [From.GetLadLass].;x
EVTOPTD_ZE_12102;Я покажу [From.GetHerHim], как совать нос в чужие дела!;x
EVTOPTE_ZE_12102;Нам предстоит серьезный разговор...;x
EVTOPTF_ZE_12102;Спасибо, [From.GetFirstName]. Что бы я без тебя делал[Root.GetEndA]?;x
EVTDESCA_ZE_12104;Оказывается, [From.GetTitledName] покупал[From.GetEndA] на рынке всякие штуки. [From.GetSheHeCap] увидел[From.GetEndA], что я слежу за н[From.GetEyIm], и отругал[From.GetEndA] за моё непослушание. Хуже того, те подарки, которые [From.GetSheHe] мне там купил[From.GetEndA], я теперь не получу!;x
EVTDESCB_ZE_12104;[From.GetTitledName] велел[From.GetEndA] мне оставаться дома и ждать [From.GetHersHis], но я не удержа[Root.GetLasLsya] и пош[Root.GetLaYol] за н[From.GetEyIm]. Оказалось, [From.GetSheHe] отправи[From.GetLasLsya] на рынок, чтобы купить мне подарок, но заметил[From.GetEndA] меня там. Расхохотавшись, [From.GetSheHe] сказал[From.GetEndA], что я безнадёж[Root.GetNaEn].;x
EVTDESCC_ZE_12104;[From.GetTitledName] увидел[From.GetEndA], как я открываю [From.GetHersHis] письмо и схватил[From.GetEndA] меня за руку. [From.GetSheHeCap] разозли[From.GetLasLsya] не на шутку и порезал[From.GetEndA] мой палец бумагой, сказав, чтобы я "не смел[Root.GetEndA] совать нос в чужие дела".;x
EVTDESCD_ZE_12104;[From.GetTitledName] заметил[From.GetEndA], что я вскрываю [From.GetHersHis] письмо, когда заш[From.GetLaYol] в свой кабинет, но, на удивление, совсем не разозли[From.GetLasLsya]. [From.GetSheHeCap] начал[From.GetEndA] подробно объяснять мне, как важно уважать частную жизнь и собственность других людей.;x
EVTDESCE_ZE_12104;Это была огромная мерзкая крыса. Она пискнула и укусила меня! Теперь рука сильно болит.;x
EVTDESCF_ZE_12104;Я наш[Root.GetLaYol] раненую птичку. Похоже, она выпала из гнезда. Надо оставить её у себя, пока она не поправится.;x
EVTOPTA_ZE_12104;[From.GetSheHeCap] что-то скрывает от меня.;x
EVTOPTB_ZE_12104;Я долж[Root.GetNaEn] извиниться.;x
EVTOPTC_ZE_12104;[From.GetSheHeCap] так[From.GetAyaOy] классн[From.GetAyaYy]!;x
EVTOPTD_ZE_12104;Но это же секретное письмо!;x
EVTOPTE_ZE_12104;Я больше так не буду.;x
EVTOPTF_ZE_12104;Наверное, в письме всё равно ничего интересного.;x
EVTOPTG_ZE_12104;Круто, да?;x
EVTOPTH_ZE_12104;Это послужит мне уроком.;x
EVTOPTI_ZE_12104;Надеюсь, она скоро снова сможет летать!;x
EVTDESCA_ZE_12106;[From.GetFirstName] отреагировал[From.GetEndA] на мои методы воспитания не лучшим образом. Боюсь, теперь [From.GetSheHe] ещё более подозрител[From.GetSoftNaEn] по отношению ко мне.;x
EVTDESCB_ZE_12106;Похоже, [From.GetFirstName] сожалеет о своём поведении. Надеюсь, больше это не повторится.;x
EVTDESCC_ZE_12106;Судя по всему, теперь [From.GetFirstName] ещё больше интересуется содержимым этого письма, когда узнал[From.GetEndA], что его нельзя читать.;x
EVTDESCD_ZE_12106;Мы поговорили, и теперь, думаю, [From.GetFirstName] понимает, насколько важна неприкосновенность частной жизни.;x
EVTOPTA_ZE_12106;Нда...;x
EVTOPTB_ZE_12106;Для этого ребёнка ещё не всё потеряно.;x
EVTOPTC_ZE_12106;Видимо, мне нужно сменить тактику.;x
EVTOPTD_ZE_12106;Шаг в правильном направлении.;x
EVTOPTE_ZE_12100_TOOLTIP1;Найдется какая-нибудь гадость.;x
EVTOPTE_ZE_12100_TOOLTIP2;Новый друг.;x
EVTDESCA_ZE_12080;Не знаю, настолько ли [conscientious_events_char_1.GetFullName] безответствен[conscientious_events_char_1.GetNaEn] во всём, но когда я вош[Root.GetLaYol] в [conscientious_events_char_1.GetHersHis] личные [conscientious_events_char_1.GetChamberACC], там был ужасный бардак, бумаги, вещи, книги были разбросаны повсюду!;x
EVTDESCB_ZE_12080;[conscientious_events_char_2.GetFirstName] ведёт себя крайне легкомысленно. После ужина мы вместе помогали убирать со стола, но когда пришло время мыть посуду, [conscientious_events_char_2.GetSheHe] бросил[conscientious_events_char_2.GetEndA] всё, чтобы пойти играть.;x
EVTDESCC_ZE_12080;Уже поздно, но я никак не могу найти свой новый плащ. Должно быть, я забыл[Root.GetEndA] его где-то, когда снял[Root.GetEndA], чтобы поиграть. Если я вернусь без него, все подумают, что я - неряха!;x
EVTOPTA_ZE_12080;Я этого так не оставлю, пора навести тут порядок.;x
EVTOPTB_ZE_12080;Но ничего не поделать, это [conscientious_events_char_1.GetHersHis] комната.;x
EVTOPTC_ZE_12080;Рассказать о н[conscientious_events_char_2.GetEyYom].;x
EVTOPTD_ZE_12080;Ничего страшного, всё равно никто не узнает.;x
EVTOPTE_ZE_12080;Пойти поискать.;x
EVTOPTF_ZE_12080;Вернуться без него и объяснить, что случилось.;x
EVTOPTE_ZE_12080_TOOLTIP1;Заболею;x
EVTOPTE_ZE_12080_TOOLTIP2;Найду то, что ищу;x
EVTDESCA_ZE_12082;Войдя в св[Root.GetMyChamberACC], я обнаружил[Root.GetEndA], что вся моя работа последних дней исчезла! Бумаги разложены по местам, книги расставлены в алфавитном порядке, а заметки выброшены, как мусор. Очевидно, [From.GetFullName] "прибира[From.GetLasLsya]" здесь.;x
EVTDESCB_ZE_12082;Невероятно, но [From.GetFirstName] наябедничал[From.GetEndA] на меня! После ужина мы вместе помогали убирать со стола и, когда все ушли, должны были помыть посуду. Я не стал[Root.GetEndA] это делать и уш[Root.GetLaYol] играть, но [From.GetSheHe] рассказал взрослым, и теперь всю работу повесили на меня!;x
EVTDESCC_ZE_12082;[From.GetFirstName] - настоящий друг. После ужина мы вместе помогали убирать со стола, а когда пришло время мыть посуду, все уже ушли, и я предложил[Root.GetEndA] бросить всё и пойти играть. [From.GetSheHeCap] очень ответственн[From.GetAyaYy], но всё равно сохранил[From.GetEndA] наш секрет.;x
EVTOPTA_ZE_12082;Я сделаю то же самое с [From.GetHersHis] комнатой!;x
EVTOPTB_ZE_12082;Чистота и порядок - это явно не моё...;x
EVTOPTC_ZE_12082;Нечестно! Я не буду это делать!;x
EVTOPTD_ZE_12082;Чёртовы тарелки!;x
EVTOPTE_ZE_12082;Мы весь вечер играли вместе!;x
EVTDESCA_ZE_12084;[From.GetTitledName] был[From.GetEndA] просто в бешенстве из-за того, что я навел[Root.GetEndA] порядок в [From.GetHersHis] комнате. [From.GetSheHeCap] не смог[From.GetNoneE] найти свои книги и заметки. В отместку [From.GetSheHe] переставил[From.GetEndA] всё в м[Root.GetMyChamberPREP] и сказал[From.GetEndA], чтобы я "держа[Root.GetLasLsya] от н[From.GetHersHis] подальше".;x
EVTDESCB_ZE_12084;[From.GetFirstName] не стал[From.GetEndA] мыть посуду и просто сбежал[From.GetEndA]. Мне сказали, что я не долж[Root.GetNaEn] делать что-либо вместо н[From.GetHersHis], но правильно сделал[Root.GetEndA], что рассказал[Root.GetEndA].;x
EVTDESCC_ZE_12084;[From.GetFirstName] разозли[From.GetLasLsya] на меня, но я всё равно помог[Root.GetNoneE] [From.GetHerHim] с мытьем посуды. Возможно, [From.GetSheHe] теперь презирает меня...;x
EVTDESCD_ZE_12084;Говорят, это всё потому что я долго гулял[Root.GetEndA] на сыром и холодном воздухе. У меня слабость и больно дышать.;x
EVTDESCE_ZE_12084;Да! Я наш[Root.GetLaYol] свой плащ! Никто даже не узнал, что я терял[Root.GetEndA] его.;x
EVTOPTA_ZE_12084;Теперь надо снова убираться...;x
EVTOPTB_ZE_12084;Я всем расскажу!;x
EVTOPTC_ZE_12084;Я домою эти тарелки [Root.GetHerselfHimself].;x
EVTOPTD_ZE_12084;Ладно, пойду почитаю.;x
EVTOPTE_ZE_12084;Зато взрослые довольны.;x
EVTOPTF_ZE_12084;Чувствую себя ужасно.;x
EVTOPTG_ZE_12084;В следующий раз, буду всегда держать вещи при себе.;x
EVTDESCA_ZE_12086;[From.GetFirstName] снова убирается в своей комнате после того, что я там натворил[Root.GetEndA]. Невероятно прилежный ребёнок.;x
EVTDESCB_ZE_12086;Похоже, [From.GetFirstName] серьёзно обиде[From.GetLasLsya] на меня. [From.GetSheHeCap] рассказал[From.GetEndA] всем, что я сделал[Root.GetEndA].;x
EVTOPTA_ZE_12086;Мне не стоило так поступать с н[From.GetEyIm].;x
EVTOPTB_ZE_12086;Маленькое чудовише.;x
EVTDESCA_ZE_12090;Уже пора спать, а я никак не могу найти любимую игрушку. Что же делать?;x
EVTDESCB_ZE_12090;Миска с похлёбкой давно у меня на тарелке, но всё ещё идёт пар. Не обожгусь ли я? [fussy_events_char_2.GetTitledName] смотрит на меня и ждёт, когда же я наконец начну есть.;x
EVTDESCC_ZE_12090;Слуги предложили мне зайти сегодня вечером к ним в домик, чтобы попробовать новый торт. Я выш[Root.GetLaYol] во двор, но начался дождь.;x
EVTOPTA_ZE_12090;Я не могу заснуть без неё!;x
EVTOPTB_ZE_12090;Я уже больш[Root.GetAyaOy] [Root.GetLadLass].;x
EVTOPTC_ZE_12090;Нет, слишком горячо.;x
EVTOPTD_ZE_12090;Ну хорошо.;x
EVTOPTE_ZE_12090;Надо скорей бежать туда, пока он не усилися.;x
EVTOPTF_ZE_12090;Нет, так я промокну, лучше переждать.;x
EVTOPTE_ZE_12090_TOOLTIP1;Всё получится;x
EVTOPTE_ZE_12090_TOOLTIP2;Сырость и холод сделают своё дело;x
EVTDESCA_ZE_12092;[From.GetFirstName] говорит, что не может найти свою любимую игрушку, а без неё не хочет идти спать. Скорее всего, я выбросил[Root.GetEndA] её, когда в последний раз прибира[Root.GetLasLsya].;x
EVTDESCB_ZE_12092;[From.GetFirstName] поначалу беспокои[From.GetLasLsya], что не может найти свою любимую игрушку, но потом смири[From.GetLasLsya] и пош[From.GetLaYol] спать.;x
EVTDESCC_ZE_12092;Сегодня за столом [From.GetFirstName] побоя[From.GetLasLsya] пробовать похлёбку, опасаясь, что она горячая, и даже не притроону[From.GetLasLsya] к ней, чтобы проверить.;x
EVTDESCD_ZE_12092;Сегодня за обедом [From.GetFirstName] ел[From.GetEndA] с большим аппетитом и был[From.GetEndA] весьма довол[From.GetSoftNaEn].;x
EVTOPTA_ZE_12092;Я предложу [From.GetHerHim] купить новую.;x
EVTOPTB_ZE_12092;Попробую найти её.;x
EVTOPTC_ZE_12092;Очередной шаг на пути к взрослой жизни.;x
EVTOPTD_ZE_12092;Давай, я попробую.;x
EVTOPTE_ZE_12092;Хорошо, давай подождём, пока остынет.;x
EVTOPTF_ZE_12092;Замечательно.;x
EVTDESCA_ZE_12094;[From.GetFirstName] предложил[From.GetEndA] купить мне новую игрушку. [From.GetSheHeCap] сказал[From.GetEndA], что мы можем сходить за ней завтра.;x
EVTDESCB_ZE_12094;Спустя какое-то время [From.GetFirstName] всё-таки наш[From.GetLaYol] мою игрушку, среди мусора...;x
EVTDESCC_ZE_12094;[From.GetFirstName] взял[From.GetEndA] мою миску и попробовал[From.GetEndA] похлёбку. "Видишь? Она не горячая, можешь есть", — сказал[From.GetEndA] [From.GetSheHe] совершенно невозмутимым тоном.;x
EVTDESCD_ZE_12094;[From.GetFirstName] с трудом сдерживал[From.GetEndA] гнев. "Ладно. Мы подождём, пока остынет... Но ты не выйдешь из-за стола, пока не поешь", — сказал[From.GetEndA] [From.GetSheHe], уставившись на меня презрительным взглядом. Мы просидели так полчаса.;x
EVTDESCE_ZE_12094;Я бежал[Root.GetEndA] достаточно быстро и успел[Root.GetEndA] до того, как дождь усилился. Мы весело провели время, слугам я понрави[Root.GetLasLsya].;x
EVTDESCF_ZE_12094;К тому моменту, когда я добежал[Root.GetEndA] к домику для слуг, вся моя одежда насквозь промокла. И хотя мы хорошо провели время, они долго извинялись за то, что всё так обернулось.;x
EVTOPTA_ZE_12094;Но я хочу СВОЮ игрушку!;x
EVTOPTB_ZE_12094;Ну... ладно.;x
EVTOPTC_ZE_12094;Она воняет!;x
EVTOPTD_ZE_12094;А я боя[Root.GetLasLsya], что потерял[Root.GetEndA] её.;x
