#CODE;RUSSIAN;x
EVTOPTA88273;Какие славные и сильные мужчины...;x
EVTDESC88274;В то время, как другие занимались боевыми подвигами во время Фурусии, я нашёл время, чтобы заняться различными проблемами в многочисленных палатках, которые расположились в непосредственной близости от турнира. Однако, как и другие бойцы, я тоже страдаю от боевых ран...;x
EVTOPTA88274;Алый знак доблести.;x
EVTDESC88275;Мои недостатки в Фурусии, кажутся, не столь значительным после того, как я выпил большую порцию вина. Хоть это и харам, безусловно, несколько капель мне не навредит...;x
EVTOPTA88275;* ик *;x
EVTDESC88276;Боец имел наглость оскорблять меня в присутствии нескольких других воинов. Взглянув в его лицо, когда я вызвал его на дуэль, можно было увидеть, что он трусит, но честь не оставляет ему выбора, кроме как согласиться. Я был беспощаден, когда зарубил его в поединке.;x
EVTOPTA88276;Все споры должны быть решены таким образом.;x
EVTDESC88277;Когда я ждал своей очереди в конкурсе по стрельбе из лука, я столкнулся с двумя бедуинами, похожими на свирепых воинов, которые были в заговоре, с целью отомстить молодому Эмиру, который уволил их, как пустынный сброд. Я смотрел, как они аккуратно надрезали обхват седла Эмира, чтобы убедиться, что оно порвётся в ходе предстоящей скачки.;x
EVTOPTA88277;Умно.;x
EVTDESC88278;Когда я ждал своей очереди в конкурсе по стрельбе из лука, я столкнулся с двумя бедуинами, похожими на свирепых воинов, которые были в заговоре, с целью отомстить молодому Эмиру, который уволил их, как пустынный сброд. Я сказал им, что будет честнее столкнулся с человеком напрямую, а не интриговать за спиной, как трусливые старухи!;x
EVTOPTA88278;Больше не будет трусливых интриг!;x
EVTDESC88279;Учёные из разных стран земли приехали на Фурусию наблюдать зрелище и делиться своими мыслями и мудростью друг с другом. Между раундами на боевой арене, я провёл некоторое время, слушая их обсуждения и многое узнал о том, как лучше управлять землёй.;x
EVTOPTA88279;Я буду использовать эти знания.;x
EVTDESC88280;Учёные из разных стран земли приехали на Фурусию наблюдать зрелище и делиться своими мыслями и мудростью друг с другом. Я присоединился к одной из их дискуссий и высказал своё мнение о том, как лучше управлять страной, но они только посмеялись мне в лицо!;x
EVTOPTA88280;Старые дураки. Что они знают?;x
EVTDESC88281;Двое мужчин, назначенных крылом моей конницы в предстоящем учебном бою, постоянно вцеплялись друг другу в глотки. Было ясно, что они скорее будут воевать друг с другом, чем с нашими противниками, поэтому ради нашей команды, я решил стать посредником в конфликте.;x
EVTOPTA88281;Они согласились с тем, чтобы забыть о своих разногласиях.;x
EVTDESC88282;Двое мужчин, назначенных крылом моей конницы в предстоящем учебном бою, постоянно вцеплялись друг другу в глотки. Было ясно, что они скорее будут воевать друг с другом, чем с нашими противниками, поэтому я сказал, что они ссорятся, как женщины, и они потребовали урегулировать свои разногласия в поединке.;x
EVTOPTA88282;К сожалению они оба были тяжело ранены, и в результате пострадало наше крыло...;x
EVTDESC88283;Всадники были направлены во все уголки земли, распространяя слово о том, что скоро пройдёт большой военный конкурс Фурусия.;x
EVTOPTA88283;Отлично!;x
EVTDESC88284;[From.GetTitledName] был назван первым чемпионом Фурусии.;x
EVTOPTA88284;[From.GetTitledName] является могучим воином.;x
EVTDESC88285;[From.GetTitledName] выступает достаточно хорошо, чтобы быть названым вторым чемпионом Фурусии.;x
EVTOPTA88285;Пусть никто не отрицает мастерство [From.GetHersHis].;x
EVTDESC88286;Третьим чемпионом Фурусии становится [From.GetTitledName].;x
EVTOPTA88286;Хорошо повоевали!;x
EVTDESC88287;Большой конкурс Фурусия, который устроил [From.GetTitledName], к сожалению, был отменён в связи с войной.;x
EVTOPTA88287;Так или иначе, моё боевое мастерство всё ещё можно увидеть в действии.;x
EVTDESC88288;М[Root.GetOyaOy] [Root.GetLordLady], Ваш почётный гость, [From.GetTitledName], к сожалению, погиб[From.GetNoneE] во время Фурусии.;x
EVTOPTA88288;Пусть [From.GetSheHe] покоится с миром.;x
EVTOPTB88288;Расскажите о героях, а не неудачах!;x
EVTDESC88289;М[Root.GetOyaOy] [Root.GetLordLady], Ваш почётный гость, [From.GetTitledName], к сожалению, был[From.GetEndA] искалечен[From.GetEndA] во время Фурусии.;x
EVTOPTA88289;Пусть [From.GetSheHe] восстановится быстрее, Инша'Аллах.;x
EVTOPTB88289;Расскажите о героях, а не неудачах!;x
EVTDESC88290;М[Root.GetOyaOy] [Root.GetLordLady], Ваш почётный гость, [From.GetTitledName], к сожалению, получил[From.GetEndA] серьёзные раны во время Фурусии.;x
EVTOPTA88290;Пусть [From.GetSheHe] восстановится быстрее, Инша'Аллах.;x
EVTOPTB88290;Расскажите о героях, а не неудачах!;x
EVTDESC88291;И смерть пришла ко мне, я подготовился к загробной жизни, как много было у меня планов на Фурусию. К сожалению конкурс завершится после моей смерти, и бойцы должны найти какой-то другой способ, чтобы доказать свою состоятельность.;x
EVTOPTA88291;Пусть те, кем я правил, помнят меня за мудрость, Инша'Аллах.;x
EVTDESC88292;Мир Вам, [Root.GetTitledFirstName]. В связи с [From.GetHersHis] внезапной и неожиданной смертью, Фурусия была отменена.\n\nПодпись: \n[Root.Liege.GetTitledFirstName];x
EVTOPTA88292;Но я собираюсь показать себя как боец??!;x
hold_a_furusiyya;Проведите турнир Фурусия;x
hold_a_furusiyya_desc;Мы проведем военный конкурс Фурусия, чтобы определить раз и навсегда, кто лучший боец всех земель.;x
EVTDESC88500;Священный месяц Рамадан над нами, и все правоверные мусульмане, за исключением инвалидов и тех, кто в пути, должны соблюдать пост в светлое время суток.;x
EVTOPTA88500;Быстрее начинайте приготовления!;x
EVTDESC88501;Рамадан благословенное время для благотворительности и доброты, поэтому можно освободить заключённых, которые томятся в подземельях...;x
EVTOPTA88501;Да, дайте им свободу.;x
EVTOPTB88501;Нет, пусть они дальше сидят в подземелье.;x
EVTDESC88502;Пророк (мир ему и благословение) учит важности благотворительности и добрых дел, особенно во время священного месяца Рамадан. Есть много [Root.Location.County.GetAdjective]ских бедняков, которым можно было бы помочь, если бы Вы расстались с некоторой частью Вашей казны.;x
EVTOPTA88502;Да. Раздайте милостыню бедным.;x
EVTOPTB88502;Нет. Не стоит их беспокоить.;x
EVTDESC88503;Теперь настало время для молитвы и преданного чтения Корана. После захода солнца Вы можете читать Коран по молитвам тарави.;x
EVTOPTA88503;Да, я таким образом приближусь к Аллаху.;x
EVTOPTB88503;Нет, у меня нет свободного времени.;x
EVTDESC88504;Строгий пост, который Вы соблюдали в дневное время Рамадана, ослабил Вас до такой степени, что Вы заболели. Как плохо, отказываться от поста, Вам будет стыдно или Вы потеряете благочестие, если Вы откажетесь от поста и оставите потерянные дни на более позднее время. Однако, если Вы будете продолжать, могут быть серьёзные последствия для Вашего здоровья...;x
EVTOPTA88504;Да, мне нужно время, чтобы оправиться от этого...;x
EVTOPTB88504;Нет, я чувствую себя хорошо!;x
EVTDESC88505;Ваше решение о продолжении поста, несмотря на Вашу болезнь, стоило слишком дорого. Вы стали немощным и слабым из-за отсутствия пищи и воды, и не осталось иного выбора, кроме как прервать пост.;x
EVTOPTA88505;Возможно, в следующем году...;x
EVTDESC88506;Соблюдение Рамадана научило Вас проявлять умеренность во всём, и опасности потакания своим желаниям. Вы чувствуете себя ближе к Аллаху.;x
EVTOPTA88506;Я новый человек.;x
EVTDESC88507;Вы были щедры к бедным во время Рамадана и совершили много добрых дел. Стремление помочь нуждающимся естественно для Вас.;x
EVTOPTA88507;Я чувствую, что я стал лучше.;x
EVTDESC88508;Продолжающаяся война требует полной концентрации внимания, а Вы и Ваши люди не могут продолжить свой пост. Вы должны оставить потерянные дни на более поздний срок.;x
EVTOPTA88508;Так и должно быть.;x
EVTDESC88509;Вам стало плохо и придётся отказаться от поста. Потерянные дни должны быть восполнены позже.;x
EVTOPTA88509;Так оно и есть.;x
EVTDESC88510;Приближается конец Рамадана, и, следовательно, праздник Ураза-байрам. Подготовка к запланированному торжеству полностью завершена, настало время пригласить в Ваш дворец всех вассалов. Какие будут указания?;x
EVTOPTA88510;Отправить приглашения!;x
EVTOPTB88510;Нет, у меня голова болит. Отменить празднества!;x
EVTDESC88511;Мир Вам, [Root.GetTitledName]. Приближается конец Рамадана, и я решил[From.GetEndA] устроить большое торжество в своём дворце по поводу праздника Ураза-байрам. Вы, разумеется, приглашены\nС уважением,\n [From.GetTitledFirstName];x
EVTOPTA88511;Это приглашение для меня большая честь;x
EVTOPTB88511;Нет, у меня другие планы;x
EVTDESC88512;Мир Вам, [Root.GetTitledName]. Я благодарю за приглашение на празднование Ураза-Байрам в Вашем дворце, но с сожалением вынужден[From.GetEndA] сообщить Вам, что не могу присутствовать.\n [From.GetTitledFirstName];x
EVTOPTA88512;Как [From.GetSheHe] посмел отказать!;x
EVTDESC88513;Большой пир, который Вы провели, чтобы отпраздновать Ураза-байрам и завершение Рамадана, имел поразительный успех! Еда была исключительной, обстановка превосходной и все великолепно провели время. Ваши гости, кажется, подобающе впечатлены Вашими богатством и щедростью.;x
EVTOPTA88513;Ид Мубарак!;x
EVTDESC88514;Большой пир, который проводит [From.GetTitledName], чтобы отпраздновать Ураза-байрам и конец Рамадана был чудесным событием. Еда была исключительной, обстановка превосходной и все великолепно провели время.;x
EVTOPTA88514;Ид Мубарак!;x
EVTDESC88515;Возможно, по случаю Ураза-байрама Вам следует подарить что-то своей любимой жене.;x
EVTOPTA88515;Конечно! Я куплю ей золотое ожерелье.;x
EVTOPTB88515;Нет, моя любовь к ней — достаточный дар. ;x
EVTDESC88516;Возможно, по случаю Ураза-байрама Вам следует сделать подарки своим любимым женам.;x
EVTOPTA88516;Подарок получит только моя первая жена.;x
EVTOPTB88516;Конечно, они все увидят мою любовь!;x
EVTOPTC88516;Моя любовь к ним — достаточный дар. ;x
EVTDESC88517;Голод, который Вы испытываете во время поста, стал невыносимым из-за Вашей прожорливой натуры. И хотя солнце ещё высоко в небе, Вы проникаете в кладовку и наедаетесь до отвала, рыдая от собственного бессилия...;x
EVTOPTA88517;Ммхф...н-не могу...сдержаться...;x
EVTDESC88518;Охваченные вожделением, средь бела дня во время поста, Вы греховно предаетесь плотским забавам со служанкой.;x
EVTOPTA88518;Мне не следовало это делать...;x
EVTDESC88519;Хотя пост требует, чтобы Вы воздерживались от еды и спиртного в светлое время суток, Вы выпили достаточно вина, чтобы сильно опьянеть.;x
EVTOPTA88519;М-мне так...ик...ж-жаль...;x
EVTDESC88520;Многие жители округа [Root.Location.GetName] щедро пожертвовали для обеспечения бедных во время священного месяца Рамадан. Золото было собрано в урну, но когда Вы приближаетесь к ней, чтобы сделать свой вклад, Ваша жадная натура приводит к тому, что Ваш кошель становится только тяжелее...;x
EVTOPTA88520;Никто не заметит пропажи нескольких монет...;x
EVTDESC88521;Будучи человеком неверующим и циничным, Вы делаете всё возможное, чтобы казаться придерживающимся поста, но за закрытыми дверями не раздумывая едите и пьёте вино в своё удовольствие, вне зависимости от времени суток. Однажды Вас поймали с поличным...;x
EVTOPTA88521;Э-это не то, чем кажется!;x
observe_ramadan;Соблюдать Рамадан.;x
observe_ramadan_desc;Будучи приверженцем Ислама, Вы каждый год соблюдаете пост Рамадан, но на этот раз, Вы уделите ему особое внимание. По его окончанию состоится большой пир для празднования Ураза-байрама.;x
begin_fast;Пусть пост начнётся!;x
EVTTOOLTIP88512;Приглашение отклонено.;x
EVTTOOLTIP88514;Участвовать в празднике Ураза-байрам.;x
EVTTOOLTIP88513;Праздник Ураза-байрам проводится.;x
EVTDESC88522;Ваш пост и соблюдение священного месяца Рамадан закончились.;x
EVTOPTA88522;До следующего года.;x
EVTTOOLTIP88522;Пост закончился.;x
EVTDESC105050;Я хочу украсить новую мечеть мотивами из абстрактной арабески, такими как цитаты из Корана, а сложная каллиграфия это то, с чем новый Придворный Каллиграф моего сюзерена более чем в состоянии справиться.;x
EVTOPTA105050;Благодаря помощи Придворного Каллиграфа, мечеть будет выглядеть чудесно!;x
EVTTOOLTIP105051;Придворный Каллиграф [This.GetTitledFirstName] получит просьбу расписать новую Мечеть.;x
EVTOPTB105050;Я не должен беспокоить Придворного Каллиграфа такими мелочами.;x
EVTDESC105051;Пришло письмо, автором которого является [From.GetTitledFirstName], где самым почтительным тоном выражается скромная просьба заняться каллиграфией коранических стихов для оформления недавно построенной мечети.;x
EVTOPTA105051;Для меня будет большой честью расписать мечеть.;x
EVTTOOLTIPA105052;[This.GetTitledFirstName] высоко оценивает каллиграфию коранических стихов.;x
EVTTOOLTIPB105052;Несмотря на то, что [Root.GetTitledFirstName] тяжело работал над каллиграфией коранических стихов, [This.GetTitledFirstName] не оценивает роспись и приложенные усилия по достоинству.;x
EVTOPTB105051;Моя работа будет лишь испорчена мечетью такой малой значимости.;x
EVTTOOLTIPB105053;Отказ, которым отвечает Придворный Каллиграф [Root.GetTitledFirstName] — наибольшее разочарование, которое испытывает [This.GetTitledFirstName].;x
EVTDESC105052;Мной были получены образцы того, как Придворный Каллиграф [From.GetTitledFirstName] представляет себе роспись мечети, с уделением особого внимания нескольким кораническим стихам, которые я считаю наиболее важными для украшения крыши и стен мечети.;x
EVTOPTA105052;[From.GetSheHeCap] превзошёл [From.GetHerselfHimself]! Браво, [From.GetTitledFirstName]!;x
EVTTOOLTIPA105054;[Root.GetTitledFirstName] восхваляет работу, которую совершил Придворный Каллиграф [This.GetTitledFirstName].;x
EVTTOOLTIPA105055; [This.GetTitledFirstName] слышит о том, как высоко оценивают [From.GetHersHis] мастерство.;x
EVTOPTB105052;Роспись выглядит подобно чернилам, размазанным по пергаменту трёхлетним ребёнком.;x
EVTTOOLTIPB105054;[Root.GetTitledFirstName] говорит Придворному Каллиграфу [This.GetTitledFirstName] насколько роспись ужасна.;x
EVTTOOLTIPB105055;Ничтожность росписи замечает даже [This.GetTitledFirstName].;x
EVTOPTC105052;Роспись хороша, но [From.GetTitledFirstName] сумел бы сделать лучше.;x
EVTOPTD105052;Роспись просто ужасна, но я не хочу, чтобы [From.GetTitledFirstName] услышал это!;x
EVTDESC105053;Мне казалось, роспись моей мечети — это большая честь, и [From.GetTitledFirstName] даже получил моё письмо с некоторыми кораническими стихами, чтобы дать [From.GetHerHim] некоторые идеи о том, чего я хочу, вместе с самым скромным письмом, где восхваляется мастерство каллиграфии, которым обладает [From.GetTitledFirstName]. Короткий ответ был унизительным в своей простоте:;x
EVTOPTA105053;Ответ был "Нет"!;x
EVTDESC105054;Мной были посланы небольшие образцы моих предыдущих работ и роспись кораническими стихами, о которых [From.GetTitledFirstName] особо просил. Посланник примчался с ответным письмом, и, разорвав конверт, я обнаруживаю, что [From.GetTitledFirstName] отвечает на мои росписи...;x
EVTOPTA105054;[From.GetSheHeCap] в восхищении! Время серьёзно браться за работу!;x
EVTOPTB105054;[From.GetSheHeCap] считает, что росписи были отвратительны!;x
EVTOPTC105054;[From.GetSheHeCap] упрекает меня в несерьёзном отношении к работе!;x
EVTOPTD105054;[From.GetSheHeCap] одобряет росписи.;x
EVTDESC105055;Увидев роспись кораническими стихами, что мой Придворный Каллиграф [FromFrom.GetTitledFirstName] создал для мечети, которую недавно построил [From.GetTitledFirstName], я не в силах поверить, что кто-то может быть недоволен ей. [FromFrom.GetTitledFirstName] — мастер росписи!;x
EVTOPTA105055;[From.GetTitledFirstName] очень высоко оценивает росписи.;x
EVTOPTB105055;[From.GetTitledFirstName] не разделяет моё мнение...;x
EVTOPTC105055;[From.GetTitledFirstName] указывает мне на ряд недостатков в росписи, считая её недостойной.;x
EVTOPTD105055;[From.GetTitledFirstName] соглашается со мной и восхваляет [FromFrom.GetTitledFirstName].;x
EVTDESC105060;Хилья, над которой я так долго работал — это произведение искусства: описание внешности и характера пророка Мухаммада, выгравированные золотом, с таким вниманием к каждым линии и изгибу, равно как и к каждой точке, какое я только мог уделить. Яркие цвета и изысканные детали — это просто загляденье!;x
EVTOPTA105060;Мне нужно отправить хилья [Root.GetRelAdj]скому халифу!;x
EVTTOOLTIPA105061;[This.GetTitledFirstName] выражает восхищение хилья.;x
EVTOPTB105060;Эту хилья получит мой сюзерен [Root.Liege.GetTitledFirstName] в знак моего почтения.;x
EVTTOOLTIPB105061;[Root.Liege.GetTitledFirstName], чьим вассалом является [Root.GetTitledFirstName], высказывает радость.;x
EVTOPTC105060;Я продам эту хилья и сделаю новую на вырученные деньги.;x
EVTDESC105061;[From.GetTitledFirstName] послал мне хилья, автором которой [From.GetSheHe] является: описание внешности и характера пророка Мухаммада написаны золотом на пергаменте, с надеждой, что она защищает меня от неприятностей в этом мире и в следующем.;x
EVTOPTA105061;Красивая! Большое спасибо Вам, [From.GetTitledFirstName];x
EVTOPTB105061;Примите этот маленький знак моей признательности за хилья;x
EVTOPTC105061;Разве я просил об этом? У меня есть хилеи гораздо более сложные и красивые, чем эта!;x
EVTDESC105065;Обещая создать Золотой Коран, с орнаментами из золота и обложкой из чистого золота, с чем могли бы справиться только самые квалифицированные и опытные каллиграфы всех времён, можно было бы попытаться выманить немного денег, которыми обладает мой сюзерен [Root.Liege.GetTitledFirstName]!;x
EVTOPTA105065;Возможно [Root.Liege.GetTitledFirstName] заплатит за "целую книгу".;x
EVTTOOLTIPA105066;Материалы для Золотого Корана может оплатить [This.GetTitledFirstName];x
EVTOPTB105065;Возможно [Root.Liege.GetTitledFirstName] заплатит за часть.;x
EVTTOOLTIPB105066;[Root.GetTitledFirstName] просит [This.GetTitledFirstName], помочь оплатить материалы для "Золотого Корана".;x
EVTOPTC105065;Моя мечта останется мечтой...;x
EVTDESC105066;Идея Золотого Корана может быть абсурдной: стоимость одного только золота — невероятна, но я терпеливо выслушиваю, как Придворный Каллиграф [From.GetTitledFirstName] рассказывает мне о [From.GetHersHis] планах и идеях, примерной стоимости необходимых материалов, в том числе золота, и [From.GetHersHis] оценку необходимого времени. Это начинает казаться перспективным, а затем [From.GetTitledFirstName] высказывает просьбу...;x
EVTOPTA105066;Заплатить за все материалы? Да, конечно!;x
EVTTOOLTIPA105067;[Root.GetTitledFirstName] окажет помощь, которую просит [This.GetTitledFirstName], заплатив за материалы Золотого Корана.;x
EVTOPTB105066;Помочь заплатить за часть материалов? Пока это все, что Вам нужно...;x
EVTOPTC105066;Нет, я не буду помогать Вам. "Золотой Коран", абсурд!;x
EVTTOOLTIPB105067;[This.GetTitledFirstName] разочаровывается тем, что [Root.GetTitledFirstName] отказывается помочь оплатить Золотой Коран.;x
EVTDESC105067;При грубой оценке того, во что обойдутся материалы для Золотого Корана, и при расчёте, что на его создание уйдёт около полугода, мне удалось сделать так, что [From.GetTitledFirstName] теперь выражает заинтересованность помочь осуществить мою "мечту" — создать Золотой Коран...;x
EVTOPTA105067;[From.GetTitledFirstName] будет платить за всё, что мне может понадобиться!;x
EVTOPTB105067;Мой план сработал, [From.GetTitledFirstName] будет оплачивать часть "материалов"!;x
EVTOPTC105067;[From.GetTitledFirstName] отказывается платить за "нечто настолько глупое!";x
EVTDESC105068;Прошло шесть месяцев с того момента моего согласия помочь в воплощении мечты, которую лелеет мой Придворный Каллиграф [From.GetTitledFirstName] — создать Золотой Коран, и я начинаю что-то подозревать. Я не помню ни слова о прогрессе, ни каких-либо признаков самого существования Золотого Корана и его росписи, так что я начинаю думать, что мой Придворный Каллиграф мог обманом завладеть моими деньгами!;x
EVTOPTA105068;Придворный Каллиграф [From.GetTitledFirstName] сядет в тюрьму.;x
EVTOPTB105068;Придворный Каллиграф [From.GetTitledFirstName] будет изгнан.;x
EVTOPTC105068;Пусть Придворный Каллиграф [From.GetTitledFirstName] заплатит.;x
EVTOPTD105068;Придворный Каллиграф [From.GetTitledFirstName] прощён, это всего лишь деньги!;x
EVTDESC105069;Золотой Коран, который, как верит [From.GetTitledFirstName], я сделаю за деньги, выданные [From.GetHerHim] мне для покупки материалов, конечно, является только плодом воображения, схемой, чтобы хитростью завладеть частью денег моего сюзерена. Каким-то образом [From.GetTitledFirstName] теперь знает о моём плане, и в виде наказания я...;x
EVTOPTA105069;...брошен в [From.GetHersHis] подземелья!;x
EVTOPTB105069;...изгнан из [From.GetHersHis] земель!;x
EVTOPTC105069;...лишён своего богатства!;x
EVTDESC105075;Строфа газель выражает и боль разлуки, и красоту любви, несмотря на эту боль, что является идеальной поэтической формой для моей следующей песни!;x
EVTOPTA105075;[Root.Liege.Spouse.GetTitledFirstName] - вот кому я её посвящу!;x
EVTTOOLTIP105076;Придворный Музыкант [Root.GetTitledFirstName] посвятит новую песню [Root.Liege.Spouse.GetHusbandWifeDAT] [Root.Liege.GetHersHis] [Root.Liege.GetLordLadyGEN] и назовёт её [Root.Liege.Spouse.GetFirstName], в честь н[Root.Liege.Spouse.GetHersHis].;x
EVTOPTB105075;[Root.Liege.GetTitledFirstName] услышит её раньше всех!;x
EVTTOOLTIPA105077;Придворный Музыкант [Root.GetTitledFirstName] споёт новую песню для своe[This.GetYGo] [This.GetLordLadyGEN].;x
EVTOPTC105075;Мне понадобится больше времени, чтобы овладеть мастерством.;x
EVTDESC105076;[From.GetTitledFirstName], придворный музыкант моe[This.Spouse.GetYGo] [This.Spouse.GetHusbandWifeGEN], имеет прекрасный голос и я едва сдерживаю румянец на щеках когда слушаю [From.GetHersHis] газели о боли разлуки и красоте любви...;x
EVTOPTA105076;Прекрасно! Наш двор был бы не так красив без Вашего голоса.;x
EVTTOOLTIP105078;[This.GetTitledFirstName] рад[This.GetEndA], что [Root.GetTitledFirstName] ценит [This.GetHersHis] песни;x
EVTOPTB105076;Соблазнять замужнюю женщину непристойно для мужчины!;x
EVTTOOLTIP105077;[This.GetTitledFirstName], муж персонажа [Root.GetTitledFirstName], услышал об ухаживаниях придворного музыканта за его женой;x
EVTDESC105077;Пение придворного музыканта и его слова внесли порядок в поэтическую форму "газель", выражение через поэзию боли от разлуки и красоты любви несмотря на эту боль.;x
EVTOPTA105077;Я и [From.GetTitledFirstName] даруем Вам это в качестве символа нашей признательности...;x
EVTTOOLTIPB105078;[Root.GetTitledFirstName] и [Root.Spouse.GetTitledFirstName] оба оценили песни, которые исполнял придворный музыкант [This.GetTitledFirstName];x
EVTOPTB105077;Как ты смеешь соблазнять мою жену этими песнями?!;x
EVTTOOLTIPC105078;Придворный музыкант [This.GetTitledFirstName] заключён в тюрьму за ухаживания за [Root.Spouse.GetTitledFirstName];x
EVTOPTC105077;Сыграйте ещё раз, пожалуйста?;x
EVTTOOLTIP105079;[Root.GetTitledFirstName] ценит песни придворного музыканта [This.GetTitledFirstName];x
EVTDESC105078;Когда я пел свою песню, я почувствовал настоящую боль от разлуки со своей любовью и я продолжаю видеть красоту любви. Газель была моим шедевром и как только стихли последние ноты, я почувствовал слёзы, текущие по моему лицу...;x
EVTOPTA105078;[From.GetTitledFirstName] разделяет мои чувства;x
EVTOPTB105078;Оба, [From.GetTitledFirstName] и [From.Spouse.GetTitledFirstName] оценили мои песни;x
EVTOPTC105078;[From.GetTitledFirstName] не одобрил, что я пою эту песню его жене!;x
EVTDESC105100; "По моим венам течёт любовь и кровь\nМоя возлюбленная наполняет меня, в то время как любовь освобождает меня от самого себя..."\nВ то время как я трудился над своей поэмой, в саду я нашёл в некотором роде вдохновение...;x
EVTOPTA105100;[Root.Liege.GetTitledFirstName] дарует мне вдохновение, я прочёл ей поэму;x
EVTTOOLTIP105101;Придворный музыкант [Root.GetTitledFirstName] нашёл своё вдохновение в [This.GetTitledFirstName];x
EVTOPTB105100;Сад вдохновил меня, [Root.Liege.GetTitledFirstName] услышит мою поэму;x
EVTTOOLTIPA105102;Придворный музыкант [Root.GetTitledFirstName] нашёл своё вдохновение в саду [From.GetHersHis] его сюзерена;x
EVTOPTC105100;Я не могу найти вдохновение, поэма останется недописанной...;x
EVTDESC105101;Сад моего мужа - хорошее место чтобы искать в нём вдохновение, я медленно шла через сад, когда придворный поэт [From.GetTitledFirstName] напугал меня. [From.GetSheHeCap] попросил у меня прощения и прочёл мне поэму, [From.GetTitledFirstName] заявил что получил вдохновение, когда [From.GetSheHe] увидел меня идущей по саду.;x
EVTOPTA105101;Не совсем подходяще, но очень мило...;x
EVTTOOLTIP105103;[Root.GetTitledFirstName] может сказать только хорошее о произведениях придворного поэта [This.GetTitledFirstName];x
EVTOPTB105101;Уходите! Что скажет мой муж?!;x
EVTTOOLTIPB105102;[Root.GetTitledFirstName] обижена и рассказывает своему мужу о стихах придворного поэта;x
EVTDESC105102;Поэма не рифмована, почему так? Разве не вся поэзия должна быть рифмованной? Придворный поэт заверил меня, что не вся поэзия рифмуется, мне понравились первые две строки:\n\n"По моим венам течёт любовь и кровь\nМоя возлюбленная наполняет меня, в то время как любовь освобождает меня от самого себя...";x
EVTOPTA105102;Хорошая работа, мой дорогой поэт, хорошая работа!;x
EVTTOOLTIPB105103;[Root.GetTitledFirstName] оценил поэму, хотя она и не рифмована;x
EVTOPTB105102;Ты пытался соблазнить мою жену этим?! В темницу его!;x
EVTTOOLTIPC105103;[Root.GetTitledFirstName] заключил в тюрьму придворного поэта [This.GetTitledFirstName];x
EVTOPTC105102;Это самая прекрасная поэма из тех, что я когда-либо слышал!;x
EVTDESC105103;Мою новую поэму явно оценили, люди просили меня сделать копию и просто прочитать им её. Я старался делать это по-возможности не привлекая к себе лишнего внимания, я не хочу чтобы какой-нибудь ревнивый муж или жена хотели навредить мне всего лишь за милую поэму...;x
EVTOPTA105103;[From.GetTitledFirstName] кажется оценил её...;x
EVTOPTB105103;[From.GetTitledFirstName] даже заплатил мне за копию!;x
EVTOPTC105103;[From.GetTitledFirstName] не оценил, что я нашёл вдохновение в его жене...;x
EVTOPTD105103;[From.GetTitledFirstName] был тронут до слёз моей поэмой;x
EVTDESC105150;Как Виночерпий я должен подавать напитки на стол, следить чтобы в чаше не было яда и иногда пробовать вино на вкус, чтобы убедиться что оно не отравлено. Очень жаль, что [Root.Liege.GetTitle] не мой любимый правитель и я "случайно" могу подать плохое вино...;x
EVTOPTA105150;Отравить вино, которое [Root.Liege.GetTitledFirstName] будет пить;x
EVTTOOLTIP105151;Яд обнаружили до того, как он смог причинить какой-либо вред;x
EVTOPTB105150;Я не осмелюсь рисковать своими позициями при дворе [Root.Liege.GetTitledFirstName];x
EVTDESC105151;Мой надёжный виночерпий [From.GetTitledFirstName] подал мне вино, как обычно, и хотя его вкус был немного странноват, я не думал об этом пока не стало слишком поздно! Вино должно быть было отравлено, иначе почему я чувствую себя так?;x
EVTOPTA105151;Заключите [From.GetManWoman]у в тюрьму! Повинуйтесь моему слову!;x
EVTTOOLTIPA105152;Виночерпий [This.GetTitledFirstName] заключён в тюрьму невменяемым [Root.GetTitledFirstName];x
EVTOPTB105151;Ночь спазмов желудка убедила меня в том, что [From.GetTitledFirstName] виновен!;x
EVTTOOLTIPB105152;Яд стал причиной лишь спазмов желудка, виночерпий [This.GetTitledFirstName] брошен в тюрьму;x
EVTOPTC105151;[From.GetTitledFirstName], я был милосерден, когда заключил Вас в тюрьму! Вы должны умереть!;x
EVTTOOLTIPC105152;[Root.GetTitledFirstName] хоть и заключил виночерпия ([This.GetTitledFirstName]) в тюрьму, но хотел бы видеть [This.GetHersHis] мёртвым;x
EVTOPTD105151;Виночерпий должен умереть! В смысле, убейте [From.GetHersHis]!;x
EVTOPTE105151;Ты умрёшь за своё предательство!;x
EVTOPTF105151;Я бы убил тебя сам, если бы у меня были силы!;x
EVTDESC105152;Похоже, что слухи о моём предательстве достигли не тех ушей! Почему я доверил яду убить [From.GetTitledFirstName]? Я должен был сделать это своими собственными руками!;x
EVTOPTA105152;По крайней мере этот ублюдок теперь болен как собака!;x
EVTOPTB105152;[From.GetTitledFirstName] даже не заболел!;x
EVTOPTC105152;По крайней мере яд сделал [From.GetHersHis] безумцем...;x
EVTDESC105200;Я увидел архитектурные планы зданий, построенных в государстве [Root.Liege.GetTitledFirstName], то, что я увидел, заставило кровь застыть в моих жилах. Там было столько мелких недостатков, которые можно бы было исправить если бы [Root.Liege.GetTitledFirstName] выслушал меня и выделил необходимые для изменений средства.;x
