#CODE;RUSSIAN;x
EVTOPTD_MNM_3920;Ну, если [worried_secret_member.GetSheHe] так решил[worried_secret_member.GetEndA]...;x
EVTDESC_MNM_3921_A;[worried_secret_member.GetFirstName] внимательно прислушива[worried_secret_member.GetLasLsya] к каждому моему слову. Я рассказал[Root.GetEndA] [worried_secret_member.GetHerHim] о солидарности, и о том, как она важна для нашей общины, что каждый из нас поддерживает друг друга, и это делает нас сильными. На минуту [worried_secret_member.GetSheHe] погрузи[worried_secret_member.GetLasLsya] в свои мысли, а потом заверил[worried_secret_member.GetEndA] меня, что продолжит наше общее дело.;x
EVTDESC_MNM_3921_B;[worried_secret_member.GetFirstName] внимательно прислушива[worried_secret_member.GetLasLsya] к каждому моему слову. Я рассказал[Root.GetEndA] [worried_secret_member.GetHerHim] о солидарности, и о том, как она важна для нашей общины, что каждый из нас поддерживает друг друга, и это делает нас сильными. Искал[worried_secret_member.GetEndA] ли [worried_secret_member.GetSheHe] в моих словах причины передумать или просто утешения, но это никак не изменило [worried_secret_member.GetHersHis] решения покинуть общину.;x
EVTDESC_MNM_3921_C;[worried_secret_member.GetFirstName] внимательно прислушива[worried_secret_member.GetLasLsya] к каждому моему слову. Я сказал[Root.GetEndA] [worried_secret_member.GetHerHim], что сейчас мы живём во времена испытаний, которые нужно преодолеть, и тогда [Root.TrueReligion.GetHighGodName] вознаградит нас за стойкость и преданность общему делу. Мои слова [worried_secret_member.GetHersHis] впечатлили, и [worried_secret_member.GetSheHe] заверил[worried_secret_member.GetEndA] меня, что останется с нами до конца.;x
EVTDESC_MNM_3921_D;[worried_secret_member.GetFirstName] внимательно прислушива[worried_secret_member.GetLasLsya] к каждому моему слову. Я сказал[Root.GetEndA] [worried_secret_member.GetHerHim], что сейчас мы живём во времена испытаний, которые нужно преодолеть, и тогда [Root.TrueReligion.GetHighGodName] вознаградит нас за стойкость и преданность общему делу. Искал[worried_secret_member.GetEndA] ли [worried_secret_member.GetSheHe] в моих словах причины передумать или просто утешения, но это никак не изменило [worried_secret_member.GetHersHis] решения покинуть общину.;x
EVTDESC_MNM_3921_E;Когда [worried_secret_member.GetFirstName] высказал[worried_secret_member.GetEndA] мне всё, я постара[Root.GetLasLsya] [worried_secret_member.GetHersHis] успокоить. Мы проговорили целый час, и по окончанию нашего разговора [worried_secret_member.GetSheHe] заверил[worried_secret_member.GetEndA] меня, что продолжит наше общее дело.;x
EVTOPTA_MNM_3921;Один за всех и все за одного!;x
EVTOPTB_MNM_3921;Нас стало меньше.;x
unfaithful_rumors;По слухам неверующий;x
unfaithful_rumors_desc;Поговораивают, что эт[GetEtaEtot] [GetAgedPerson] лишь притворяется, что исповедует свою веру.;x
EVTDESC_MNM_3910;Ходит слух о том, что неподалёку живёт художник, который создаёт великолепные пейзажные картины с уникальными чертами.;x
EVTOPTA_MNM_3910;Хочу такую в свою коллекцию!;x
EVTOPTB_MNM_3910;Увы, я не могу позволить себе такие расходы.;x
EVTDESC_MNM_3911;Сегодня мне передали картину, которую я заказал[Root.GetEndA]. Художник создал поистине замечательную работу.;x
EVTOPTA_MNM_3911;Но, кажется, чего-то не хватает...;x
EVTTOOLTIPA_MNM_3911_FEMALE;Попросить художника добавить скрытые [Root.GetTrueReligionAdjective]ские символы.\nОн может воспринять Вашу просьбу как оскорбление.;x
EVTTOOLTIPA_MNM_3911_MALE;Попросить художника добавить скрытые [Root.GetTrueReligionAdjective]ские символы.\nОн может воспринять Вашу просьбу как оскорбление.;x
EVTOPTB_MNM_3911;Почти идеально! Только добавлю несколько деталей.;x
EVTTOOLTIPB_MNM_3911;Вы сделаете всё возможное, чтобы поместить в картину скрытые [Root.GetTrueReligionAdjective]ские символы.;x
EVTOPTC_MNM_3911;Надо повесить её на самом видном месте!;x
magnificent_painting;Великолепная картина;x
magnificent_painting_desc;Эта выдающаяся картина переносит Вас на открытый воздух, приближая к природе, пока Вы любуетесь ей в закрытом помещении. Поистине очаровательное произведение искусства.;x
EVTDESC_MNM_3912;Когда я демонстрировал гостям последнее дополнение к своей коллекции живописи, од[society_art_observer.GetNaIn] из них долго изучал[society_art_observer.GetEndA] эту картину, присматриваясь к едва заметным деталям. Оказалось, это [society_art_observer.GetSocietyRank] [society_art_observer.GetFirstName]. По окончанию мероприятия, [society_art_observer.GetSheHe] взял[society_art_observer.GetEndA] меня за руку и незаметно передал[society_art_observer.GetEndA] мне [Root.GetSRTrinketSymbolACC].;x
EVTOPTA_3912;Рад[Root.GetEndA] встрече с просвящённым человеком.;x
EVTOPTA_3914;А вдруг кому-то понравится?;x
EVTOPTB_3914;Надо спрятать её, пока никто не увидел.;x
avant_garde_painting;Авангардная картина;x
avant_garde_painting_desc;Хорошо это или нет, но эта картина имеет свой собственный... уникальный стиль.;x
EVTOPTA_3930;Читаешь мои мысли, [society_character.GetSisterBrother].;x
EVTTOOLTIP_MNM_3930;Замаскироваться, чтобы посетить местный кабак.;x
EVTOPTB_3930;Шутишь? У меня нет времени прохлаждаться!;x
EVTOPTA_MNM_3932;Приятель, остынь, ты всё не так понял...;x
EVTTOOLTIPA_MNM_3932;Попытаться решить проблему дипломатически.;x
EVTOPTB_MNM_3932;Хочешь драки, урод, ты её получишь!;x
EVTTOOLTIPB_MNM_3932;В пекло дипломатию - действовать грубо.;x
EVTDESC_MNM_3933_SUCCESS;Как ни странно, мои слова убедили хулигана. Немного логики оказалось достаточно, чтобы объяснить ему, что наши убеждения по сути мало чем отличаются. Мы вместе сообразили на троих, и когда пришло время расходиться, он даже отметил, что наши [Root.GetTrueReligionAdjective]ские аргументы по большей части были верными! [society_character.GetTitledFirstName] восхити[society_character.GetLasLsya] моим красноречием и поблагодарил[society_character.GetEndA] за улаженный конфликт.;x
EVTDESC_MNM_3933_FAILURE;Затея устроить теологический диспут прямо перед началом пьяной драки была обречена на провал. Не успел[Root.GetEndA] я сказать и слова, как [society_character.GetTitledFirstName] получил[society_character.GetEndA] удар в лицо, а следом за н[society_character.GetEyIm] и я. Спустя минуту уже вся таверна стояла на ушах. В полной мере насладиться "весельем" нам не удалось, нас вышвырнули на улицу.;x
EVTOPTA_MNM_3933;Я рад[Root.GetEndA], что всё разрешилось.;x
EVTOPTB_MNM_3933;Знаешь, а мне реально полегчало.;x
EVTDESC_MNM_3934_SUCCESS;В это непростое время, мы, [Root.GetTrueReligionAdherents] должны стоять друг за друга горой. [society_character.GetTitledFirstName] не успел[society_character.GetEndA] опомниться, как я оттолкнул[Root.GetEndA] [society_character.GetHersHis] и уберег[Root.GetNoneE] от удара. Спустя минуту вся таверна стояла на ушах, но к концу драки никто не смел оспаривать наше право открыто выражать своё мнение, всякий, кто попытался, получил по роже!;x
EVTDESC_MNM_3934_FAILURE;Мои слова не на шутку разозлили этого дуболома, он бросился на нас словно дикий зверь. [society_character.GetSocietyRank] [society_character.GetFirstName] и я попытались вместе дать ему отпор, но он отшвырнул нас, схватил деревянный стул и замахнулся, чтобы нанести удар. К счастью другие опередили его, и кинулись на нас с кулаками. Вскоре вся таверна стояла на ушах, и в суматохе нам удалось сбежать.;x
EVTOPTA_MNM_3934;Иногда фразу "бороться за свою веру" надо понимать буквально.;x
EVTOPTB_MNM_3934;Знаешь, а мне реально полегчало.;x
bruised_knuckles;Разбитые кулаки;x
mediator;Примиритель;x
ACCEPT_SECRETLY_WORSHIP_OLD_RELIGION;Принять, но тайно чтить [Root.GetReligionHighGodDAT];x
EVTDESC_MNM_3949;М[demander.GetOyaOy] [demander.GetLordLady] потребовал[demander.GetEndA] от меня принять [Root.GetReligionFullName], но cмогу ли я отказаться от [old_religion.GetRelAdj]ской веры?.;x
EVTOPTA_MNM_3949;Я сохраню её в своем сердце, никто не узнает.;x
EVTOPTB_MNM_3949;Придётся, у меня нет выбора.;x
String_the_Trollcrafters;соратники Хель;x
buddhas_tooth;Зуб Будды;x
buddhas_tooth_desc;Этот зуб некогда был вывезен контрабандой из Калинги. Это одна из самых святых реликвий великого Будды и для её охраны требуются самые королевские качества.;x
mountain_of_light_diamond;Гора Света;x
elaborate_danda;Данда;x
sarira;Шарира;x
sarira_desc;Это маленький кристалл, похожий на шарик, который когда-то был извлечен из оставшегося пепла кремированного духовного учителя. Считается, что он представляет собой объект некой силы и, как полагают, способен отвратить зло и передать благословение тем, кто им обладает.;x
sariraka_actual_body_part;Шарирака;x
sariraka_actual_body_part_desc;Эта кость некогда принадлежала самому Будде. Она служит Цетией как напоминание о величии Будды Гаутамы.;x
EVTNAME_MNM_9200;Cвященный зуб;x
EVTDESC_MNM_9200;Мне сообщили, что [relic_hunter.GetTitledFirstName] верну[relic_hunter.GetLasLsya] из своего путешествия в поисках артефакта. [relic_hunter.GetSheHeCap] предстал[relic_hunter.GetEndA] перед Вами с маленькой коробочкой в руках, и поклонившись протянул[relic_hunter.GetEndA] её Вам со словами: "Это священный зуб Будды, та самая реликвия, которая когда-то осталась под стражей Хема, вывезенная контрабандой из Калинги принцессой Хемамали и о которой с тех пор заботились величайшие правители Индии".\nБыть хранителем этой реликвии - проявление величайшей из добродетелей правителя, она знаменует божественное право властвовать над людьми. [relic_hunter.GetSheHeCap] преподнес[relic_hunter.GetNoneE] Вам дар, о котором Вы не посмели бы вообразить.\nПока Вы изучали зуб, [relic_hunter.GetFirstName] смотрел[relic_hunter.GetEndA] на Вас в ожидании награды.;x
EVTNAME_MNM_9201;Гора Света;x
EVTDESC_MNM_9201;[relic_hunter.GetTitledFirstName] со своей командой верну[relic_hunter.GetLasLsya] из экспедиции и предстал[relic_hunter.GetEndA] перед Вами. [relic_hunter.GetSheHeCap] открыл[relic_hunter.GetEndA] шкатулку, в которой лежал самый крупный бриллиант из всех, которые Вы когда-либо видели.\n— Его называют "Гора Света", поистине символ богатства и величия для любого, кто им обладает, — торжественно сказал[relic_hunter.GetEndA] [relic_hunter.GetSheHe]\nВы уверены, этот камень станет предметом зависти любого из живущих ныне правителей. Говорят, он столь же прекрасен, как и ужасен, что он проклят, но Вас мало волнуют подобные сплетни...\nПока Вы любовались красотой камня, [relic_hunter.GetFirstName] смотрел[relic_hunter.GetEndA] на Вас в ожидании награды.;x
EVTDESC_MNM_9202;[relic_hunter.GetTitledFirstName] верну[relic_hunter.GetLasLsya] из путешествия и вручил[relic_hunter.GetEndA] Вам осторожно обёрнутую Данду. [relic_hunter.GetSheHeCap] утверждает, что это древний скипетр, который прежде принадлежал многим древним монархам.;x
EVTDESC_MNM_9203;[relic_hunter.GetTitledFirstName] верну[relic_hunter.GetLasLsya] из экспедиции и принес[relic_hunter.GetNoneE] маленький кристаллический шарик. [relic_hunter.GetSheHeCap] настаивает, что это останки после кремации великого духовного наставника, объект великой силы.;x
EVTDESC_MNM_9204;Сегодня [relic_hunter.GetJobTitle] верну[relic_hunter.GetLasLsya] из своего путешествия и принес[relic_hunter.GetNoneE] с собой аккуратно упакованную коcть, которая, как [relic_hunter.GetSheHe] настаивает, некогда принадлежала Будде.;x
String_the_Satanists;слуги Дьявола;x
String_The_Satanists;Слуги Дьявола;x
EVTOPTA_RIP_5060;Немедленно зовите придворного лекаря!;x
ignore_ill_relatives_tooltip;[Root.GetTitledFirstName] больше не будет получать уведомления о больных родственниках.;x
EVTOPTA_SOA_3002_SATANIST;Я долж[Root.GetNaEn] защитить это дитя [Root.GetDWDevilGEN]!;x
EVTOPTB_SOA_3002_SATANIST;[Root.GetDWDevil] наградил меня этим ребёнком!;x
CLEAR_EDUCATION_TRAIT_EFFECT;Образование будет утрачено\n;x
EVTOPTA_SOA_3021_SATANIST;Теперь [From.GetSubjectPronoun] поведёт нас к победе!;x
EVTOPTA_SOA_3039_SATANIST;Это [FromFrom.GetSheHe] так играет.;x
EVTDESC_SOA_3081;Cегодня странно выглядящие чужаки на экзотических кораблях причалили к берегу и попросили аудиенции от имени великой империи где-то далеко на западе. Странно, но они утверждают, что их правитель[From.GetEndNitsa] находится по ту сторону океана. [From.GetSubjectPronounCap] хочет, чтобы мы знали о [From.GetHersHis] скором прибытии вместе с грозной армией, которая должна "принести правосудие почитателям ложного бога".;x
EVTTITLE_SOA_3082;Aпокалисис грядёт;x
EVTDESC_SOA_3082;Наш[From.GetEndA] велик[From.GetAyaYy] спаситель[From.GetEndNitsa] и [From.GetSonDaughter] [Root.GetDWDevil], [From.GetBestNameWithoutRegnalNumber], призвал[From.GetEndA] своих самых верных последователей на длинных кораблях, чтобы пересечь Атлантический океан. Направляем[From.GetAyaYy] Великим Змеем, [From.GetSubjectPronoun] пообещал[From.GetEndA] вернуться завоевател[From.GetSoftNitseyEm], котор[From.GetUyuOgo] ещё не видел мир. Всё, имеющее отношение к [Root.GetReligionHighGodDAT], будет сожжено, и [Root.GetDWDevil] будет править нами вечно!;x
EVTOPTA_SOA_3082_MUSLIM;Иблис Акбар!;x
EVTOPTA_SOA_3082;Слава [Root.GetDWDevilDAT]!;x
EVTTITLE_SOA_3083;Aпокалипсис близко?;x
EVTDESC_SOA_3083;Ваш[From.GetEndA] [From.GetRootRelation] [From.GetBestNameWithoutRegnalNumber], также известн[From.GetAyaYy] как [From.GetSonDaughter] Дьявола, призвал[From.GetEndA] своих самых верных последователей на длинных кораблях, чтобы пересечь Атлантический океан. Приняв свою судьбу тёмн[From.GetOyOgo] владыки, [From.GetSubjectPronoun] пообещал[From.GetEndA] подчинить дальние земли на западе и вернуться завоевател[From.GetSoftNitseyEm], котор[From.GetUyuOgo] ещё не видел мир...;x
EVTOPTA_SOA_3083;[From.GetSheHeCap] никогда не дружил[From.GetEndA] с головой.;x
EVTDESC_SSI_002_DEMON;Прошёл слух об экзотических чужаках на странных кораблях, причаливающих вдоль Атлантического побережья. Они утверждают, что их правитель[FromFrom.GetEndNitsa], [FromFrom.GetEmpressEmperorCap] [FromFrom.GetFirstName], прибыл[FromFrom.GetEndA] с нашего континента, переплыв Атлантический океан с личной армией, чтобы возглавить их. [FromFrom.GetSheHeCap] угрожает покарать всех "последователей Авраама и его ложного бога"!;x
EVTOPTA_SSI_002_SATANIC;[FromFrom.GetDaughterSonCap] [Root.GetDWDevilGEN] верну[FromFrom.GetLasLsya]!;x
EVTTITLE_SOA_3090;Порождение Дьявола;x
EVTDESC_SOA_3090;Близится час расплаты. [From.GetDaughterSonCap] [Root.GetDWDevilGEN] наконец обрел[From.GetEndA] свободу в мире людей! Наш[From.GetEndA] Повелитель[From.GetEndNitsa], [From.GetBestNameWithoutRegnalNumber], поведёт нас к победе над лживым создателем и его жалкими приспешниками! Братья и сёстры должны быть готовы поддержать [From.GetHersHis] в беспощадном марше навстречу Армагеддону.;x
EVTOPTA_SOA_3090_CHILD;[From.GetDaughterSonCap] м[From.GetOyaOy], я так горжусь тобой.;x
EVTTITLE_SOA_3092;Провал апокалипсиса;x
EVTDESC_SOA_3092;Наш[From.GetEndA] Повелитель[From.GetEndNitsa], [From.GetDaughterSon] [Root.GetDWDevilGEN] воссоедини[From.GetLasLsya] со своим истинным Отцом в аду! Братья и сёстры шокированы, но мы не должны терять веру в Его великий замысел. По причинам, которые неведомы нам, момент оказался неподходящим, но Избранный вернется в другую эпоху, когда вера в лживого создателя угаснет, как остывший уголёк...;x
EVTOPTA_SOA_3092;Воля [Root.GetDWDevilGEN] будет исполнена!;x
EVTDESC_MNM_20002;[From.GetSisterBrotherCap] [From.GetFisrtName] проходил[From.GetEndA] мимо и решил[From.GetEndA] нанести мне визит. Пребывая в похотливом настроении, [From.GetSheHe] предложил[From.GetEndA] устроить оргию во славу [Root.GetDWDevilGEN].;x
EVTDESC_MNM_20002_COURT;М[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] пребывает в похотливом настроении и только что предложил[From.GetEndA] устроить оргию, во славу Великого Змея, конечно!;x
EVTOPTA_MNM_20002;Прекрасная идея! Пойду надену [Root.GetDWPartyClothes]!;x
EVTOPTB_MNM_20002;Ни за что! Подобные затеи всегда заканчиваются катастрофой.;x
EVT_TT_20003;Демонические оргии могут быть полезны, но помните - [Root.Religion.GetRandomEvilGodName] отличается особой жестокостью...;x
EVTDESC_MNM_20004;Где я?! Ах, да... оргия! Три дня грязного разврата и дебошей, возглавляемых приапическим карликом из ада. Наркотики, совокуплени, суккуб с гипнотической флейтой... ритуальное убийство. Это было наяву? Не уверен[Root.GetEndA]... Но [From.GetFirstName] определённо умеет устраивать вечеринки!;x
EVTDESC_MNM_20004_SEX;Я позволил[Root.GetEndA] себе сразу четыре вида экзотических наркотиков, и последние три дня для меня, как в тумане. Помню, там была женщина с раздвоенным языком, одноглазый карлик и другие чудо-уродцы –  некоторые из них, возможно, даже были реальными! Ммммм, а каким постельным фокусам [From.GetFirstName] и я научили друг друга!;x
EVTDESC_MNM_20004_ODD_SEX;Воспоминания о последних днях, мягко говоря, туманны. Там было много дыма, хихикающая старая карга и молодая женщина с длинным хвостом, которая могла вытворять всевозможные штуки... Ах да, и ещё был карлик, громким голосом приказывавший, чтобы я и [From.GetFirstName] пробовали разные интересные позы. Никогда бы не подумал[Root.GetEndA], что [From.GetMenWomen] могут понравиться мне в этом смысле...;x
EVTOPTA_MNM_20004_CANNIBAL;Но повар достоин похвалы больше всех!;x
EVTOPTA_MNM_20004_GOOD;Чувствую себя прекрасно!;x
EVTOPTA_MNM_20004_BAD;Как же я устал[Root.GetEndA].;x
EVTOPTA_MNM_20004_CHANGE;Похоже, я измени[Root.GetLasLsya]...;x
EVTOPTA_MNM_20004;Надо будет как-нибудь повторить.;x
satyric_blessing;Благословение сатира;x
satyric_blessing_desc;Эт[GetEtaEtot] [GetAgedPerson] благословлен[GetEndA] мужественностью и животной притягательностью сатиров.;x
blessing_of_lilith;Благословение Лилит;x
blessing_of_lilith_desc;Эта женщина была благословлена инфернальным обаянием и чувственностью Лилит, первой жены Адама.;x
blessing_of_berith;Благословение Баалберита;x
blessing_of_berith_desc;Баалберит, демонический принц убийств и главный секретарь ада, благословил эт[GetUOgo] [GetAgedPersonACC] переполненными сундуками.;x
blessing_of_azazel;Благословения Азазеля;x
blessing_of_azazel_desc;Азазель, падший ангел войны, благословил эт[GetUOgo] [GetAgedPersonACC] военной доблестью и отвагой.;x
blessing_of_avnas;Благословение Авнаса;x
blessing_of_avnas_desc;Великий демон Авнас благословил эт[GetUOgo] [GetAgedPersonACC] тайным знанием.;x
blessing_of_belial;Благословение Белиала;x
blessing_of_belial_desc;Демончиский принц обмана благословил эт[GetUOgo] [GetAgedPersonACC] очарованием и красноречием.;x
blessing_of_mammon;Благословение Маммоны;x
blessing_of_mammon_desc;Великий Маммона, принц ада, благословил эт[GetUOgo] [GetAgedPersonACC] деловой хваткой.;x
blessing_of_vetis;Благословение Ветиса;x
blessing_of_vetis_desc;Ветис, искуситель святых, благословил эт[GetUOgo] [GetAgedPersonACC] коварным умом.;x
HIDDEN_MODIFIER_DESC;(Скрыто от мира в целом...);x
String_Mammon;Маммон;x
String_Beelzebub;Вельзевул;x
String_Abaddon;Абаддон;x
String_Belphegor;Бельфегор;x
String_Asmodeus;Асмодей;x
String_Leviathan;Левиафан;x
String_Astaroth;Астарот;x
String_Belial;Белиал;x
String_Berith;Баалберит;x
String_Lilith;Лилит;x
String_Pythius;Пифий;x
String_Akoman;Акоман;x
String_Indar;Индар;x
String_Nanghait;Нангхатью;x
String_Sawar;Савар;x
String_Tauriz;Тауриз;x
String_Zarizi;Заризи;x
String_Akatash;Акаташ;x
String_Yabash_Han;Ябаш-хан;x
String_Kerey_Han;Керей-хан;x
String_Badysh_Han;Бадыш-хан;x
String_Shyngay_Han;Шингай-хан;x
String_Karash_Han;Караш-хан;x
String_Baba_Yaga;Баба-яга;x
String_Berstuk;Берстук;x
String_the_Shishigas;Шишиги;x
String_Polunocnica;Полуночница;x
String_Bakasura;Бакасура;x
String_Kirmira;Кирмира;x
String_Jatasur;Джатасур;x
String_Ravana;Равана;x
String_Mahakali;Махакали;x
String_Angrboda;Ангербода;x
String_Beli;Бели;x
String_Fenrir;Фенрир;x
String_Great_Loki;Локи;x
String_special_shoes;особые туфли;x
String_Russian_codpiece;гульфик;x
String_Nuns_habit;платье монашки;x
String_skin_mask;маску из кожи;x
String_horned_helmet;рогатый шлем;x
String_pink_turban;розовый тюрбан;x
String_Bishops_mitre;митру;x
String_new_poisons;лучшие яды;x #вин. падеж
String_implements;необходимые инструменты;x #вин. падеж
String_Pear_of_Anguish;Грушу боли;x #вин. падеж
String_fav_thumbscrew;тиски для пальцев;x #вин. падеж
String_fav_garrotte;любимую гарроту;x #вин. падеж
String_town;город;x
String_camp;лагерь;x
String_Tears_of_Demeter;Слёзы Деметры;x
String_Fools_Honey;Сладость глупца;x
String_Blood_of_Jahi;Кровь Джахи;x
String_Dreamers_Delight;Блажь мечтателя;x
rumors_of_witchcraft;Слухи о колдовстве;x
String_Darkness;тёмн;x #adj
String_Winter;морозн;x #adj
String_Disease;заразн;x #adj
hallucinating;Галлюцинирует;x
hallucinating_desc;Эт[GetEtaEtot] [GetAgedPerson] страдает от галлюцинаций.;x
String_bitch;сука;x
String_bastard;сукин сын;x
String_Demon_Prince;архидемона;x #винит. падеж
String_Greater_Daeva;великого дэва;x #винит. падеж
String_Greater_Demon;могущественного демона;x #винит. падеж
String_Jotun_Lord;ётуна;x #винит. падеж
String_Rakshasa_Prince;Ракшасу;x #винит. падеж
EVTDESC_MNM_20012;После продолжительной дискуссии о приготовлениях к предстоящему ритуалу [From.GetSisterBrother] [From.GetFirstName] вскочил со своего места и с коварной ухмылкой на лице заявил[From.GetEndA]: "Мне скучно. Давай выберемся в [Root.GetDWSettlement] и повеселимся с простолюдинами!";x
EVTDESC_MNM_20012_PARANOID;После продолжительной дискуссии о приготовлениях к предстоящему ритуалу [From.GetSisterBrother] [From.GetFirstName] вскочил со своего места и с коварной ухмылкой на лице заявил[From.GetEndA]: "Мне скучно. Давай выберемся в [Root.GetDWSettlement] и повеселимся с простолюдинами!". Вот оно –  ожидаемое покушение на мою жизнь... Хорошо, что я уже нейтрализовал[Root.GetEndA] большую часть [From.GetHerHis] приспешников!;x
EVTDESC_MNM_20012_COURT;Сегодня [From.GetSisterBrother] [From.GetFirstName] высказал[From.GetEndA] мне свои идеи по поводу предстоящего ритуала в честь [Root.GetDWRandomDemonGEN], а потом задума[From.GetLasLsya] на минуту и с воодушевлением заявил[From.GetEndA]: "Знаешь, мне это наскучило, я хочу разрушений! Давай выберемся в [Root.GetDWSettlement] и повеселимся с простолюдинами!".;x
EVTOPTA_MNM_20012;Как раз вовремя! Только возьму [Root.GetDWImplements].;x
EVTOPTB_MNM_20012;Не хочу рисковать, раздражая чернь.;x
EVT_TT_20013;Дьявольские выходки могут быть полезны, но помните [Root.Religion.GetRandomEvilGodName] отличается особой жестокостью...;x
EVTDESC_MNM_20014;В мирной тишине я и [From.GetFirstName], неприметно одетые, вошли в город. Проходя мимо аккуратно ухоженного сада, разбитого перед уютным домом, меня внезапно охватила ненависть и отвращение. Эта семья определённо пользуется расположением [Root.GetReligionHighGodGEN]...;x
EVTDESC_MNM_20014_NOMAD;Я и [From.GetFirstName] ленивой рысью прискакали в лагерь. Проезжая мимо детей, играющих возле богато украшенного шатра, я почувствовал[Root.GetEndA] ненависть и отвращение. Эта семья определённо пользуется расположением [Root.Religion.GetRandomGodNameGEN]...;x
EVTOPTA_MNM_20014;Двигаемся дальше, пусть поживут... пока.;x
EVTOPTB_MNM_20014;Покараем их во славу [Root.GetDWDevilGEN]!;x
EVT_TT_20015;Не повезло вам с соседями, друзья...;x
EVTDESC_MNM_20015;Отец семейства умер последним, иначе он бы пропустил самое интересное! [FromFrom.GetFirstName] срезал[FromFrom.GetEndA] лицо его жены и надел[FromFrom.GetEndA] как маску, а потом кривля[FromFrom.GetLasLsya], изображая её, пока я кипятил[Root.GetEndA] жир младенцев, чтобы сделать зелье полёта. Вдоволь повеселившись, мы соорудили идол [Root.GetDWRandomDemonGEN] из расчленённых останков их тел.;x
EVTDESC_MNM_20015_DEATH;Отцу семейства удалось освободиться, пока мы выкалывали глаза его старшей дочери. Каким-то образом, он умудрился схватить лопату и забить насмерть мо[FromFrom.GetYuEgo] компаньон[FromFrom.GetKuA], прежде чем я успел[Root.GetEndA] прирезать его! Что ж, [Root.GetDWDevil] благоволит не всем, [FromFrom.GetSisterBrother] [FromFrom.GetFirstName], части твоего тела мне тоже пригодились - идол [Root.GetDWRandomDemonGEN] выглядит изумительно!;x
EVTOPTA_MNM_20015;Сжечь всё, пока никто не узнал.;x
EVTOPTB_MNM_20015;Оставить на всеобщее обозрение.;x
EVT_TT_20016;Местные жители явно будут... не довольны.;x
EVTDESC_MNM_20016;Как и ожидалось, местное население не оценило славного монумента из плоти, который мы для них оставили. Слухи распространяются как лесной пожар, и понадобится совсем немного времени, чтобы в округе [Root.Location.GetName] поднялось открытое восстание.;x
EVTOPTA_MNM_20016;Невежественные отбросы. [Root.Location.Religion.GetHighGodNameCap] не спасёт их...;x
EVTDESC_MNM_20017;Как и ожидалось, местное население не оценило славного монумента из плоти, который мы для них оставили. На самом деле, они так разозлились, что взялись за оружие против своих законных правителей!;x
EVTOPTA_MNM_20017;Игры закончились. Я покажу им настоящие ужасы!;x
EVTOPTA_MNM_20017_OTHER;Уже слышу смех [Root.GetDWDevilGEN]!;x
EVTDESC_MNM_20021;Когда мы приехали, таверна была переполнена. [From.GetFirstName] отвлек[From.GetNoneE] трактирщика, а я тем временем подсыпал[Root.GetEndA] в бочки "[Root.GetDWDrug]". Через час настроение стало праздничным. Через два часа толпа сошла с ума. [Root.GetDWDevil] знает, что они видели, когда мы предлагали их [Root.GetDWRandomDemonDAT].;x
EVTDESC_MNM_20021_RIVALRY;Когда мы приехали, таверна была переполнена. [From.GetFirstName] отвлек[From.GetNoneE] трактирщика, а я тем временем подсыпал[Root.GetEndA] в бочки "[Root.GetDWDrug]". Через час настроение стало праздничным, и [From.GetFirstName] решил[From.GetEndA] подшутить надо мной, заперев меня в комнате с тремя головорезами, которые уже начали бредить и галлюцинировать...;x
EVTOPTA_MNM_20021;Забавно. Куда дальше, [From.GetSisterBrother]?;x
EVTOPTA_MNM_20021_OOPS;Отменное пойло! Налейте мне ещё!;x
EVTOPTA_MNM_20021_RIVALRY;Будь ты проклят[From.GetEndA], [From.GetBitchBastard]!;x
EVT_TT_20022;Это зелье может необратимо искалечить разум!;x
EVTDESC_MNM_20022;Когда я очну[Root.GetLasLsya], [FromFrom.GetFirstName] уже давно уш[FromFrom.GetLaYol]... как это благородно с [FromFrom.GetHersHis] стороны, или нет... Что-то я путаюсь. Где я?;x
EVTOPTA_MNM_20022;И почему я гол[Root.GetAyaYy]?!;x
EVTDESC_MNM_20032;Некоторое время я и [From.GetSisterBrother] [From.GetFirstName] внимательно изучали аспекты ритуала, необходимого для призыва [Root.GetDWDemonTerm]. Пару недель назад один из наших соратников смог раздобыть древнюю глиняную табличку с недостающей деталью заклинания, и вот теперь мы готовы обрести силу, о которой не смел и мечтать ни один смертный...;x
EVTDESC_MNM_20032_COURT;Некоторое время я и [From.GetRootRelation] [From.GetFirstName] внимательно изучали аспекты ритуала, необходимого для призыва [Root.GetDWDemonTerm]. Пару недель назад один из наших соратников смог раздобыть древнюю глиняную табличку с недостающей деталью заклинания, и вот теперь мы готовы обрести силу, о которой не смел и мечтать ни один смертный...;x
EVTOPTA_MNM_20032;Бесконечная власть!;x
EVT_TT_20033;Столь масштабные ритуалы призыва несут с собой большой риск...;x
EVTOPTB_MNM_20032;Ещё не время. Мы должны хорошенько это обдумать...;x
EVTTITLE_MNM_20034;Bеликий призыв;x
