EVTOPTAmore_bloodlines.700;Пусть они предъявят свои требования, я их выслушаю;x
EVTDESCmore_bloodlines.701;Как генерал-капитан Золотых Мечей, Гарри Стрикленд сделал многое для того чтобы обеспечить мне мой трон. Будет справедливо, если я рассмотрю его требования первым. Он заявляет права на лордство Пасть, сейчас принадлежащее дому Саул, и соответствующее лордство Выжженной Долины.;x
EVTOPTAmore_bloodlines.701;Встань, лорд Гаррольд из Пасти!;x
EVTOPTBmore_bloodlines.701;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.701;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.702;Дом Тойн - древний дом из Штормовых земель. Они впали в немилость после того, как братья сира Терренса Тойна попытались отомстить за его смерть, убив Рыцаря-Дракона. Как верные члены Золотых Мечей они заявляют права на древнее лордство Летнего Поля, которое сейчас в руинах.;x
EVTOPTAmore_bloodlines.702;Возьмите эти деньги и начинайте восстановление, лорд Тойн с Летнего Поля!;x
EVTOPTBmore_bloodlines.702;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.702;Я должен сохранить мир, я найду им другой титул;x
EVTDESCmore_bloodlines.703;Дом Стронг - древний дом с Трезубца, идущий от Первых людей. Хоть главная линия и вымерла в Танце, младшая ветвь служит в Золотых Мечах. Они заявляют права на лордство Красного Зубца и лордство Харренхола. Я рассмотрю требования раздельно. Сначала лордство Красного Зубца.;x
EVTOPTAmore_bloodlines.703;Встань, лорд Стронг с Красного Зубца!;x
EVTOPTBmore_bloodlines.703;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.703;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.704;Дом Стронг - древний дом с Трезубца, идущий от Первых людей. Хоть главная линия и вымерла в Танце, младшая ветвь служит в Золотых Мечах. Они заявляют права на лордство Красного Зубца и лордство Харренхола. Я рассмотрю требования раздельно. Теперь лордство Харренхола, на который также претендует дом Лотстон.;x
EVTOPTAmore_bloodlines.704;Встань, лорд Стронг из Харренхола!;x
EVTOPTBmore_bloodlines.704;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.704;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.705;Дом Лотстон когда-то был могущественным домом, правившим великим замком Харренхол. Они потеряли свои земли когда Безумная Данелла Лотстон была казнена королем Мейкаром за ее мерзкое колдовство, но одна ветвь дома служит в Золотых Мечах и сейчас сир Джон Лотстон заявляет свои права на Харренхол. Раз я не отдал его Стронгам, может я отдам замок Лотстону?;x
EVTOPTAmore_bloodlines.705;Встань, лорд Джон из Харренхола!;x
EVTOPTBmore_bloodlines.705;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.705;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.706;Дом Фоссовей отслеживает свою родословную до Гарта Зеленорукого и имеет две владеющие землей ветви, Красного Яблока и Зеленого. Но существует и третья ветвь - сир Франклин Флауэрс бастард Фоссовея Красного Яблока, и служил в Золотых Мечах с отличием. Возможно стоит отнять для него замок у Фоссовеев Красного Яблока?;x
EVTOPTAmore_bloodlines.706;Встань, сир Франклин из Фоссовеев Червивого Яблока, Рыцарь Данстонбери!;x
EVTOPTBmore_bloodlines.706;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.706;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.707;Дом Коль когда-то служил управляющими дому Дондаррион, но впал в немилость благодаря действиям лорда-командующего Кристона Коля, Делателя Королей, во времена Танца Драконов. Изгнанная ветвь дома умело служила в Золотых Мечах, возможно я мог бы вернуть им замок Бонвоч?;x
EVTOPTAmore_bloodlines.707;Встань, господин Бонвоча!;x
EVTOPTBmore_bloodlines.707;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.707;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.708;Дом Мандрейк когда-то был очень заметен в истории Семи Королевств, но они потеряли свои земли и главная линия вымерла в течении восстаний Блэкфайров. Сир Марк Мандрейк утверждает что происходит из этого дома. Он умело служил в Золотых Мечах, и сейчас заявляет свои права на лордство Синего Зубца.;x
EVTOPTAmore_bloodlines.708;Встань, лорд Марк с Синего Зубца!;x
EVTOPTBmore_bloodlines.708;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.708;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.709;Дом Пик это древний дом, происходящий от Гарта Зеленорукого. Их неоднократное участие в восстаниях Блэкфайров привело к потере двух замков из трех, и не так давно лорд Ласвелл и его братья были изгнаны из Вестероса и сейчас служат в Золотых Мечах.;x
EVTOPTAmore_bloodlines.709;Я верну лордство Пикам и дарую им два новых замка!;x
EVTOPTBmore_bloodlines.709;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.709;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.710;Дом Мадд это древний дом с Трезубца, правивший как короли Рек и Холмов из Старых Камней. Дом пал более тысячи лет назад, но предполагаемая ветвь дома умело служила в Золотых Мечах, и сейчас заявляет права на руины замка Старых Камней.;x
EVTOPTAmore_bloodlines.710;Возьмите эти деньги и начинайте восстановление, лорд Мадд из Старых Камней!;x
EVTOPTBmore_bloodlines.710;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.710;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.711;Старый и могущественный дом, дом Тарбек был истреблен бесчестным убийцей Тайвином Ланнистером, во время правления моего деда. Бастардова ветвь дома, самоназванные Хиллбеки, выжили и служили в Золотых Мечах. Возможно я мог бы даровать им Тарбекхолл?;x
EVTOPTAmore_bloodlines.711;Встань, лорд Харис из Тарбекхолла!;x
EVTOPTBmore_bloodlines.711;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.711;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.712;Сир Квентин Файрболл был среди величайших воителей Деймона Блэкфайра, и дом Файрболл, который утверждает что произошел от одного из его бастардов, умело служил Золотым Мечам многие годы. Возможно я должен даровать им земли в признание их заслуг?;x
EVTOPTAmore_bloodlines.712;Встань, сир Глендон, рыцарь Огненного Луга!;x
EVTOPTBmore_bloodlines.712;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.712;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.713;Старый и могущественный дом, дом Рейн был истреблен бесчестным убийцей Тайвином Ланнистером, во время правления моего деда. Бастардова ветвь дома, самозванные Рейнхиллы, происходящие от сира Робба Рейна, великого воителя Деймона Блэкфайра, выжили и служили в Золотых Мечах. Возможно я мог бы даровать им Кастамере?;x
EVTOPTAmore_bloodlines.713;Встань, лорд Малкольм из Кастамере!;x
EVTOPTBmore_bloodlines.713;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.713;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.714;Я потомок дома Рейн, древнего дома, происходящего от Первых людей, который занимает большое место в истории Семи Королевств. Теперь, когда дом Рейн вымер, а я владею древним замком Кастамере, возможно мы, Рейнхиллы, должны принять имя наших предков-Рейнов?;x
EVTOPTAmore_bloodlines.714;Да, я возьму имя Рейнов;x
EVTOPTBmore_bloodlines.714;Нет, я сохраню имя Рейнхиллов;x
EVTDESCmore_bloodlines.715;Я потомок дома Тарбек, древнего дома, который занимает большое место в истории Семи Королевств. Теперь, когда дом Тарбек вымер, а я владею древним замком Тарбекхолл, возможно мы, Хиллбеки, должны принять имя наших предков-Тарбеков?;x
EVTOPTAmore_bloodlines.715;Да, я возьму имя Тарбеков;x
EVTOPTBmore_bloodlines.715;Нет, я сохраню имя Хиллбеков;x
EVTDESCmore_bloodlines.716;Я потомок сира Квентина Файрболла, члена древнего и гордого дома Болл, происходящего от Гарта Зеленорукого. Теперь, когда дом Болл вымер, а я владею родовыми землями Мандерфорда, возможно мы, Файрболлы, должны принять имя наших предков-Боллов?;x
EVTOPTAmore_bloodlines.716;Да, я возьму имя Боллов;x
EVTOPTBmore_bloodlines.716;Нет, я сохраню имя Файрболлов;x
EVTDESCmore_bloodlines.720;Эйгон, сын Рейгара, взошел на Железный трон с помощью Золотых Мечей, банды изгнанников и наемников. В награду за это он теперь выслушивает требования различных членов отряда на титулы Вестероса, с возможностью их возврата верным сторонникам.;x
EVTOPTAmore_bloodlines.720;Давайте будем надеяться, что никто из них не предъявит права на мои титулы;x
EVTDESCmore_bloodlines.721;Дом Стрикленд был лишен своих земель в Долине из-за Восстания Блэкфайра и эти земли были дарованы моим предкам за нашу верность. С тех пор Стрикленды служили в Золотых Мечах. Теперь, похоже, генерал-капитан Гарри Стрикленд требует себе мои титулы, отнятные у его предков десятилетия назад!;x
EVTOPTAmore_bloodlines.721;Да будет проклят дом Стриклендов!;x
EVTDESCmore_bloodlines.72101;Дом Стрикленд был лишен своих земель в Долине из-за Восстания Блэкфайра и эти земли были дарованы верным людям. С тех пор Стрикленды служили в Золотых Мечах. Теперь, похоже, генерал-капитан Гарри Стрикленд требует лордство Выжженной Долины и лордство Пасти, титулы моих вассалов.;x
EVTOPTAmore_bloodlines.72101;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.723;Считалось, что дом Стронгов вымер со смертью лорда Лариса Косолапого в конце Танца Драконов. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Стронгов когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют земли на Трезубце, которыми когда-то владел дом Стронгов, мои земли по праву!;x
EVTOPTAmore_bloodlines.723;Да будет проклят дом Стронгов!;x
EVTDESCmore_bloodlines.72301;Считалось, что дом Стронгов вымер со смертью лорда Лариса Косолапого в конце Танца Драконов. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Стронгов когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют земли на Трезубце, которыми когда-то владел дом Стронгов, земли моих вассалов.;x
EVTOPTAmore_bloodlines.72301;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.724;Считалось, что дом Стронгов вымер со смертью лорда Лариса Косолапого в конце Танца Драконов. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Стронгов когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют великий замок Харренхолл, титул, который мой по праву!;x
EVTOPTAmore_bloodlines.724;Да будет проклят дом Стронгов!;x
EVTDESCmore_bloodlines.72401;Считалось, что дом Стронгов вымер со смертью лорда Лариса Косолапого в конце Танца Драконов. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Стронгов когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют великий замок Харренхолл, замок моего вассала.;x
EVTOPTAmore_bloodlines.72401;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.725;Считалось, что дом Лотстонов вымер со смертью гнусной колдуньи, Безумной Данеллы Лотстон во время правления короля Мейкара Таргариена. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Лотстонов когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют великий замок Харренхолл, титул, который мой по праву!;x
EVTOPTAmore_bloodlines.725;Да будет проклят дом Лотстонов!;x
EVTDESCmore_bloodlines.72501;Считалось, что дом Лотстонов вымер со смертью гнусной колдуньи, Безумной Данеллы Лотстон во время правления короля Мейкара Таргариена. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Лотстонов когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют великий замок Харренхолл, замок моего вассала.;x
EVTOPTAmore_bloodlines.72501;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.726;Какой-то наемник-бастард, зовущий себя Франклином Флауэрсом и утверждающий, что его мать была изнасилована Фоссовеем из Сидрхолла, сражался за короля Эйгона в его войне за Железный трон. Теперь, с червивым яблоком на своем гербе и с именем Фоссовеев, он просит у короля один из моих замков в награду за его верную службу!;x
EVTOPTAmore_bloodlines.726;Да будет проклято это гнилое яблоко!;x
EVTDESCmore_bloodlines.72601;Похоже, что лорд Фоссовей из Сидрхолла несколько десятилетий назад зачал бастарда с прачкой, и теперь этот бастард мужчина, который служит в Золотых Мечах и носит червивое яблоко на своем гербе. Он просит один из замков лорда Фоссовея в награду за его службу королю Эйгону.;x
EVTOPTAmore_bloodlines.72601;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.727;Дом Коль когда-то был управляющими у Дондаррионов из Черного Приюта, однако, со смертью лорда-командующего Кристона Коля, Делателя Королей, они впали в немилость и потеряли свои земли. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Колей когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют замок Бонвоч, титул, который мой по праву!;x
EVTOPTAmore_bloodlines.727;Да будет проклят дом Колей!;x
EVTDESCmore_bloodlines.72701;Дом Коль когда-то был управляющими у Дондаррионов из Черного Приюта, однако, со смертью лорда-командующего Кристона Коля, Делателя Королей, они впали в немилость и потеряли свои земли. Несмотря на это, какие-то наемники из Золотых Мечей назвали себя именем Колей когда Эйгон Таргариен занял Железный трон. Теперь, похоже, они требуют замок Бонвоч, замок моего вассала.;x
EVTOPTAmore_bloodlines.72701;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.728;Дом Мандрейк когда-то был могущественным домом, который занимал заметное место в истории Семи Королевств, но они впали в немилость из-за поддержки Деймона Блэкфайра и потеряли свои земли. Несмотря на это, какой-то наемник из Золотых Мечей назвал себя именем Мандрейков когда Эйгон Таргариен занял Железный трон. Теперь, похоже, он требует земли, принадлежавшие Мандрейкам, которые по праву мои!;x
EVTOPTAmore_bloodlines.728;Да будет проклят дом Мандрейков!;x
EVTDESCmore_bloodlines.72801;Дом Мандрейк когда-то был могущественным домом, который занимал заметное место в истории Семи Королевств, но они впали в немилость из-за поддержки Деймона Блэкфайра и потеряли свои земли. Несмотря на это, какой-то наемник из Золотых Мечей назвал себя именем Мандрейков когда Эйгон Таргариен занял Железный трон. Теперь, похоже, он требует земли, принадлежавшие Мандрейкам, земли моих вассалов.;x
EVTOPTAmore_bloodlines.72801;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.729;Мы, дом Пиков, когда-то владели тремя замками, но наша многолетняя поддержка Блэкфайров стоила нам двух замков и большей части нашего могущества. Теперь, похоже, наша сила возвращается - мои родственники в Золотых Мечах претендуют на наше древнее лордство Зыбкой и просят два новых замка на замену тех, которые были у нас отняты.;x
EVTOPTAmore_bloodlines.729;Я молюсь, что король Эйгон помнит своих друзей;x
EVTDESCmore_bloodlines.72901;Похоже, что вечно непокорные Пики наконец-то сумели повернуть ситуацию в свою пользу. Пики из Золотых Мечей подали прошение королю Эйгону о возвращении лордства Зыбкой и о двух новых замках на замену потерянных в их восстаниях.;x
EVTOPTAmore_bloodlines.72901;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.72902;Похоже, что вечно непокорные Пики, ссылаясь на службу в Золотых Мечах, попросили восстановления их потерянных титулов у короля Эйгона, титулов, которые сейчас по праву мои, дарованные нашему дому за верную службу.;x
EVTOPTAmore_bloodlines.72902;Да будет проклят дом Пиков!;x
EVTDESCmore_bloodlines.731;Тайвин Ланнистер истребил всех Тарбеков из Тарбекхолла десятилетия назад, вместе с их родичами из Кастамере, но сейчас, похоже, какой-то бастард Тарбеков, зовущий себя Хиллбеком, служивший в Золотых Мечах, и поддержавший короля Эйгона в его войне за трон, хочет чтобы Тарбекхолл был дарован ему, несмотря на то, что титул принадлежит мне!;x
EVTOPTAmore_bloodlines.731;Да будут прокляты предатели-Тарбеки!;x
EVTDESCmore_bloodlines.7311;Тайвин Ланнистер истребил всех Тарбеков из Тарбекхолла десятилетия назад, вместе с их родичами из Кастамере, но сейчас, похоже, какой-то бастард Тарбеков, зовущий себя Хиллбеком, служивший в Золотых Мечах, и поддержавший короля Эйгона в его войне за трон, хочет чтобы Тарбекхолл был дарован ему, титул моего вассала.;x
EVTOPTAmore_bloodlines.7311;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.732;Сир Квентин Болл, известный как Файрболл, был мастером над оружием Красного Замка и великим воителем Деймона Блэкфайра в его восстании. Теперь, похоже, его потомок через бастарда, служивший в Золотых Мечах, подал прошение королю Эйгону о награде за его службу: замок Огненный Луг, титул моего вассала.;x
EVTOPTAmore_bloodlines.732;Не знаю что делать с этим 'Файрболлом';x
EVTDESCmore_bloodlines.7321;Сир Квентин Болл, известный как Файрболл, был мастером над оружием Красного Замка и великим воителем Деймона Блэкфайра в его восстании. Теперь, похоже, его потомок через бастарда, служивший в Золотых Мечах, подал прошение королю Эйгону о награде за его службу: замок Огненный Луг, титул моего вассала.;x
EVTOPTAmore_bloodlines.7321;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.733;Тайвин Ланнистер истребил всех Рейнов из Кастамере десятилетия назад, вместе с их родичами-Тарбеками, но сейчас, похоже, какой-то бастард Рейнов, зовущий себя Рейнхиллом, служивший в Золотых Мечах, и поддержавший короля Эйгона в его войне за трон, хочет чтобы Кастамере был дарован ему, несмотря на то, что титул принадлежит мне!;x
EVTOPTAmore_bloodlines.733;Да будут прокляты предатели-Рейны!;x
EVTDESCmore_bloodlines.7331;Тайвин Ланнистер истребил всех Рейнов из Кастамере десятилетия назад, вместе с их родичами-Тарбеками, но сейчас, похоже, какой-то бастард Рейнов, зовущий себя Рейнхиллом, служивший в Золотых Мечах, и поддержавший короля Эйгона в его войне за трон, хочет чтобы Кастамере был дарован ему, титул моего вассала.;x
EVTOPTAmore_bloodlines.7331;Мы будем пристально следить за событиями;x
EVTDESCmore_bloodlines.740;Принцесса Сейра Таргариен, дочь Миротворца, бежала от гнева своего отца за Узкое море, сначала в Лис, потом в Волантис, где заимела несколько бастардов. Некоторые из ее потомков сейчас служат в Золотых Мечах. Они мои родственники, возможно я должен им также даровать земли?;x
EVTOPTAmore_bloodlines.740;Встань, сир Мейкар из Логова Дрейка!;x
EVTOPTBmore_bloodlines.740;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.740;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.741;Принцесса Сейра Таргариен, дочь Миротворца, бежала от гнева своего отца за Узкое море, сначала в Лис, потом в Волантис, где заимела несколько бастардов. Некоторые из ее потомков сейчас служат в Золотых Мечах. Они мои родственники, возможно я должен им также даровать земли?;x
EVTOPTAmore_bloodlines.741;Встань, сир Люцерис из Дрейкхолла!;x
EVTOPTBmore_bloodlines.741;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.741;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.742;Принцесса Сейра Таргариен, дочь Миротворца, бежала от гнева своего отца за Узкое море, сначала в Лис, потом в Волантис, где заимела несколько бастардов. Некоторые из ее потомков сейчас служат в Золотых Мечах. Они мои родственники, возможно я должен им также даровать земли?;x
EVTOPTAmore_bloodlines.742;Встань, сир Веймонд из Дрейкдейла!;x
EVTOPTBmore_bloodlines.742;Эти земли вне моей власти, но я сделаю все что смогу чтобы даровать их вам;x
EVTOPTCmore_bloodlines.742;Я должен сохранить мир, я найду ему другой титул;x
EVTDESCmore_bloodlines.800;С тех пор, как было раскрыто бастардово происхождение детей Серсеи Ланнистер от мерзкого инцеста с ее братом, линия дома Баратеон оказалась под угрозой. Сегодня, пока ты шел/шла по своим делам, тебя остановил незнакомец и задал тебе много вопросов о твоем рождении. В конце разговора он раскрыл, что считает тебя бастардом короля Роберта!;x
EVTOPTAmore_bloodlines.800;Мой отец Роберт Баратеон??;x
EVTDESCmore_bloodlines.801;Интересные новости из [From.Location.GetName], [Root.PrimaryTitle.GetFOA], похоже бастард, поразительно похожий на короля Роберта Баратеона, называющ[_ий__]ся [FROM.GetHerselfHimself] [From.GetFirstName] был раскрыт[From.GetEndA] и объявлен[From.GetEndA] ребенком Роберта. Он[From.GetEndA] выбрал[From.GetEndA] имя [From.GetOnlyDynastyName] для своей младшей ветви.;x
EVTOPTAmore_bloodlines.801;Сомневаюсь что это последний королевский бастард...;x
EVTDESCmore_bloodlines.802;Ваши люди приносят вам новости из [From.Location.GetName] о человеке, поразительно похожем на Роберта Баратеона. После дальнейшего расспроса о его рождении вы уверены что это ребенок Роберта! Вы говорите [From.GetFirstName] выбрать себе герб и приказываете мейстеру отправить воронов всем лордам страны, объявляя о существовании нового претендента на трон.;x
EVTOPTAmore_bloodlines.802;Сомневаюсь что это последний королевский бастард;x
EVTDESCmore_bloodlines.803;Группа гвардейцев обращается к вам на улице и отводит в темную комнату, где вас ожидает объятая тенями фигура в капюшоне. Он задает вам всякого рода вопросы о вашем рождении и матери. Затем он приказывает гвардейцам подвести вас ближе и непосредственно изучает ваше лицо.;x
EVTOPTAmore_bloodlines.803;Что происходит?;x
EVTDESCmore_bloodlines.804;Пока вы идете по своим делам в [Root.Location.GetName] вы видите человека, поразительно похожего на Роберта Баратеона! Вы приказываете своим стражникам взять его и привести к вам в заднюю комнату близлежащей таверны. После его допроса и осмотра становится ясно, что это один из бастардов Роберта!;x
EVTOPTAmore_bloodlines.804;Уберите его/ее и убейте!;x
EVTOPTBmore_bloodlines.804;Сегодня не будет кровопролития - отпустите его/ее;x
EVTDESCmore_bloodlines.805;Теперь, после вашей победы и раскрытия всем настоящих родителей Ланнистеров, дом Баратеон на грани исчезновения. Вместе с тем, король Роберт оставил множество бастардов, и личности некоторых из них известны вашему тайному советнику - возможно вы должны признать их и позволить им носить имя Баратеонов?;x
EVTOPTAmore_bloodlines.805;Пусть бастарды будут признаны;x
EVTOPTBmore_bloodlines.805;Нет, я не признаю их;x
EVTDESCmore_bloodlines.806;Так как Серсея была раскрыта кровосмесительной прелюбодейкой, мне действительно нужно подумать, кто продолжит мой род. За прошедшие годы я завел много бастардов. Конечно, есть милая Мия, родившаяся когда я был пареньком. Мой мастер над шептунами знает о нескольких других, хотя, по всей видимости, не обо всех. Возможно я должен признать их, чтобы продолжить свое наследние?;x
EVTOPTAmore_bloodlines.806;Пусть бастарды будут признаны;x
EVTOPTBmore_bloodlines.806;Нет, я не признаю их;x
EVTDESCmore_bloodlines.807;"Через несколько минут стражники возвращаются с кровавым клинком и небольшим мешком: ""Бастард мертв, ваша милость"", - говорят они вам. Они открывают мешок чтобы показавать вам отрубленную голову бастарда.";x
EVTOPTAmore_bloodlines.807;Никому об этом ни слова, я ясно выражаюсь?;x
EVTDESCmore_bloodlines.808;"Через несколько минут стражники возвращаются с кровавым клинком: ""Бастард мертв, ваша милость"", - говорят они. Они говорят вам, что выбросили тело в озеро и показывают кровавый локон угольно-каштановых волос в доказательство.";x
EVTOPTAmore_bloodlines.808;Никому об этом ни слова, я ясно выражаюсь?;x
EVTDESCmore_bloodlines.809;"Гвардецы отводят тебя на уединенную улицу, подальше от любого, кто мог бы тебе помочь, и говорят тебе встать на колени, пока связывают тебе руки. Ты глядишь на них с ужасом в глазах. Один из них наклоняется и шепчет тебе в ухо ""Ланнистеры всегда платят свои долги"", а после вонзает кинжал в твою грудь.";x
EVTOPTAmore_bloodlines.809;Нет! Смилуйтесь! Пожалуйста!;x
EVTDESCmore_bloodlines.8091;"Гвардецы отводят тебя на уединенную улицу, подальше от любого, кто мог бы тебе помочь, и говорят тебе встать на колени, пока связывают тебе руки. Затем они смотрят друг на друга и один говорит ""Мы никогда не соглашались быть мясниками."" Он шагает к тебе с кинжалом, пока ты покрываешься страхом, и отрезает локон твоих волос, затем режет тебе руку чтобы смазать волосы кровью. Он освобождает тебя и говорит бежать, подальше от этого места и никогда не возвращаться.";x
EVTOPTAmore_bloodlines.8091;Я бегу, не оглядываясь назад;x
EVTDESCmore_bloodlines.8092;Фигура в капюшоне говорит с гвардейцами, которые кивают с удивленным видом. Они выводят тебя наружу и говорят возвращаться к своим делам, давая тебе пинок, когда ты вываливаешься на дневной свет.;x
EVTOPTAmore_bloodlines.8092;Седьмое пекло, и что это было??;x
EVTDESCmore_bloodlines.810;Я потомок Роберта Баратеона, и хоть моя родословная запятнано бастардством, теперь я владею его титулами. Возможно теперь я должен узаконить себя как полноправного члена дома Баратеон?;x
EVTOPTAmore_bloodlines.810;Я истинный Баратеон;x
EVTOPTBmore_bloodlines.810;Нет, я сохраню свой настоящий дом;x
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
EVTtitlembs_valyrian_quest.2;Василиск Гогоссоса;x
EVTDESCmbs_valyrian_quest.2;Остров Слез когда-то был местом великого города, основанного гискарцами и захваченного валирийским фригольдом, во время Третьей гискарской войны, который переименовал его в Гогоссос. Повелители драконов использовали его как исправительную колонию для отъявленных преступников. Были использованы новые методы пыток, и говорят, что на острове практиковалась магия крови. Гогоссос стал могущественным благодаря рабству и колдовству в течение Века Крови, некоторые называли его «Десятым Вольным Городом», пока Красная смерть не разрушила Острова Василиска..\nТеперь, когда вы начинаете реконструкцию, остались только руины. Под древним храмом валирийских богов ваши строители нашли странную комнату, гравированную валирийскими глифами, с каменным василиском в натуральную величину с разинутым ртом в центре. Переводчик который говорит на старом высоком валирийском, скажет вам, что они говорят о жертвенном ритуале и великой награде для тех, кто даст василиску кровь, которой он жаждет...;x
EVTOPTAmbs_valyrian_quest.2;Я сделаю то что должен, найдите одного из [Root.GetPeasantNamePlural] свяжите и приведите сюда.;x
EVTOPTBmbs_valyrian_quest.2;Я достаточно знаю колдовства, чтобы без кровопролития разорвать эти оковы.;x
EVTOPTCmbs_valyrian_quest.2;Оставь это, пусть ужасы Старого Гогоса покоятся;x
EVTDESCmbs_valyrian_quest.3;Голова заключенного помещается в пасть каменного василиска, как велят глифы, внезапно челюсти захлопываются, отрубая голову человека одним ударом. Когда его кровь отхлынула от его тела, часть стены поднялась, открывая секретную комнату, полную сокровищ, и, самое главное, клинок из валирийской стали!;x
